,F1 scores,Accuracy Scores,AUC Scores
0,0.4949944382647386,0.5,0.5478468899521531
1,0.4497354497354497,0.4666666666666667,0.37500000000000006
2,0.56310223266745,0.5666666666666667,0.5416666666666667
3,0.5375565610859728,0.5333333333333333,0.5277777777777778
4,0.4271062271062271,0.43333333333333335,0.3803827751196172
5,0.6212454212454213,0.6333333333333333,0.5972222222222222
6,0.5681257014590348,0.5666666666666667,0.5633484162895928
7,0.5927601809954751,0.6,0.6000000000000001
8,0.5982142857142858,0.6,0.6000000000000001
9,0.5888888888888888,0.6,0.5892857142857143
10,0.5216666666666667,0.5333333333333333,0.4784688995215311
11,0.4339636633296255,0.43333333333333335,0.4330357142857143
12,0.5281349749202007,0.5666666666666667,0.4856459330143541
13,0.6455026455026456,0.6666666666666666,0.6028708133971292
14,0.6373626373626373,0.6333333333333333,0.5999999999999999
15,0.6354285714285713,0.6333333333333333,0.6250000000000001
16,0.6,0.6,0.5499999999999999
17,0.437037037037037,0.4666666666666667,0.48214285714285715
18,0.746583850931677,0.7333333333333333,0.6458333333333334
19,0.6303172737955347,0.6333333333333333,0.611111111111111
20,0.5488444966705835,0.5666666666666667,0.5535714285714285
21,0.584688995215311,0.6,0.5746606334841627
22,0.5065390749601275,0.5333333333333333,0.5178571428571428
23,0.6666666666666666,0.6666666666666666,0.625
24,0.5944444444444444,0.6,0.583710407239819
25,0.5041128084606346,0.5,0.4712918660287082
26,0.6312380952380952,0.6333333333333333,0.6221719457013573
27,0.8038277511961723,0.8,0.8
28,0.4108597285067873,0.4,0.3923444976076555
29,0.49588719153936545,0.5,0.47222222222222227
30,0.6666666666666666,0.6666666666666666,0.625
31,0.4505050505050506,0.43333333333333335,0.46825396825396826
32,0.6872913992297818,0.7,0.6483253588516746
33,0.5345867606737171,0.5666666666666667,0.5848214285714286
34,0.6615384615384615,0.6333333333333333,0.6614906832298137
35,0.6270476190476191,0.6333333333333333,0.625
36,0.543547651618787,0.5666666666666667,0.475
37,0.6293040293040293,0.6333333333333333,0.5956937799043063
38,0.6395061728395063,0.6333333333333333,0.65311004784689
39,0.505050505050505,0.5,0.5
40,0.7266666666666667,0.7333333333333333,0.69377990430622
41,0.6,0.6,0.5693779904306221
42,0.5483097988874626,0.5666666666666667,0.5047846889952153
43,0.5740952380952381,0.5666666666666667,0.562200956937799
44,0.4666666666666667,0.4666666666666667,0.4444444444444444
45,0.47252747252747246,0.5,0.4683257918552036
46,0.39271445358401874,0.36666666666666664,0.3253968253968254
47,0.40000000000000013,0.4,0.40723981900452494
48,0.6178005990586222,0.6333333333333333,0.576555023923445
49,0.5333333333333333,0.5333333333333333,0.44444444444444453
50,0.6872913992297818,0.7,0.6483253588516746
51,0.5691428571428573,0.5666666666666667,0.5555555555555556
52,0.43270300333704115,0.43333333333333335,0.43333333333333335
53,0.3603262884686689,0.36666666666666664,0.4043062200956938
54,0.5268518518518519,0.5333333333333333,0.5158371040723981
55,0.636349392871132,0.6333333333333333,0.6148325358851675
56,0.4,0.4,0.32500000000000007
57,0.6666666666666666,0.6666666666666666,0.6606334841628959
58,0.49621212121212116,0.5333333333333333,0.42500000000000004
59,0.52,0.5,0.5158730158730158
60,0.588952380952381,0.5666666666666667,0.625
61,0.4236190476190476,0.43333333333333335,0.4241071428571428
62,0.5417156286721504,0.5666666666666667,0.5666666666666667
63,0.5028571428571429,0.5,0.48611111111111116
64,0.5291666666666667,0.5333333333333333,0.5401785714285714
65,0.4,0.4,0.3891402714932127
66,0.6076555023923444,0.6,0.5750000000000001
67,0.4365714285714286,0.43333333333333335,0.41666666666666663
68,0.4794359576968273,0.5,0.48660714285714285
69,0.6373626373626373,0.6333333333333333,0.5999999999999999
70,0.5123384253819037,0.5,0.47500000000000003
71,0.6583333333333333,0.6666666666666666,0.6220095693779905
72,0.5028571428571429,0.5,0.48611111111111116
73,0.6957637997432606,0.7,0.6500000000000001
74,0.49142857142857144,0.5,0.4910714285714286
75,0.56310223266745,0.5666666666666667,0.5416666666666667
76,0.43905723905723903,0.43333333333333335,0.4305555555555556
77,0.6131868131868131,0.6333333333333333,0.6040723981900452
78,0.3858585858585858,0.36666666666666664,0.3888888888888889
79,0.48888888888888893,0.4666666666666667,0.4603174603174603
80,0.5559733646690168,0.5666666666666667,0.5452488687782805
81,0.5244019138755981,0.5333333333333333,0.5
82,0.4763197586726998,0.4666666666666667,0.46411483253588515
83,0.5074074074074075,0.5333333333333333,0.5491071428571429
84,0.6270476190476191,0.6333333333333333,0.625
85,0.6957637997432606,0.7,0.6500000000000001
86,0.5185185185185185,0.5333333333333333,0.44999999999999996
87,0.5185185185185185,0.5333333333333333,0.44999999999999996
88,0.635372636262514,0.6333333333333333,0.6527777777777778
89,0.5244019138755981,0.5333333333333333,0.5
90,0.48888888888888893,0.4666666666666667,0.4603174603174603
91,0.33630952380952384,0.3333333333333333,0.33031674208144796
92,0.5422647527910686,0.5333333333333333,0.5
93,0.48766157461809634,0.5,0.4773755656108597
94,0.5681818181818181,0.6,0.5
95,0.5216666666666667,0.5333333333333333,0.4784688995215311
96,0.768,0.7666666666666667,0.763888888888889
97,0.5714285714285715,0.5666666666666667,0.5249999999999999
98,0.543547651618787,0.5666666666666667,0.475
99,0.45663924794359567,0.43333333333333335,0.40476190476190477
