# Gene Family	3003	3004	3005	3007	3008	3009	3012	3013	3014	3016	3020	3021	3022	3023	3025	3026	3027	3028	3029	3030	3031	3032	3033	3036	3037	3039	3042	3043	3044	3046	3047	3048	3049	3003A	3003B	3004A	3004B	3005A	3005B	3007A	3007B	3008A	3008B	3009A	3009B	3012A	3012B	3013A	3013B	3014A	3014B	3016A	3016B	3020A	3020B	3021A	3021B	3022A	3022B	3023A	3023B	3025A	3025B	3026A	3026B	3027A	3027B	3028A	3028B	3029A	3029B	3030A	3030B	3031A	3031B	3032A	3032B	3033A	3033B	3036A	3036B	3037A	3037B	3039A	3039B	3042A	3042B	3043A	3043B	3044A	3044B	3046A	3046B	3047B	3048A	3048B	3049A	3049B
2.3.1.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3.1.89	1196.582	475.994	253.586	380.641	416.221	337.994	316.173	1374.903	181.227	160.341	549.148	1559.335	59.892	490.167	50.457	280.303	260.086	262.065	285.737	282.148	1672.272	488.489	741.746	194.41	858.048	329.44	563.422	521.254	802.552	1132.769	1423.003	159.232	601.359	358.9	773.807	257.464	346.704	157.02	215.271	639.291	500.384	774.821	56.371	244.64	53.405	403.826	572.625	198.433	727.814	479.378	46.716	357.36	469.877	429.317	250.476	576.427	985.558	166.01	292.617	705.549	858.497	62.795	74.5	833.207	408.367	733.804	820.239	422.35	133.826	21.917	106.995	310.148	302.083	270.862	382.367	253.19	356.147	327.195	1242.459	60.978	134.948	1367.669	82.951	267.719	206.58	357.946	644.547	313.45	310.357	182.419	102	40.244	837.967	776.68	42.517	196.467	223.884	344.043
2.3.1.9	512.675	840.953	599.718	1327.907	991.59	640.286	264.817	288.325	1407.869	611.576	724.506	1090.453	1603.579	1362.146	126.167	1413.425	509.177	1155.208	1753.091	892.084	1061.881	680.942	627.387	1128.705	438.906	536.981	793.769	995.923	834.572	231.685	1082.782	1368.58	2570.729	2173.371	1671.953	1463.954	3119.889	960.109	834.376	545.274	297.572	865.754	819.196	124.864	425.405	490.225	546.191	834.607	711.064	1295.973	2126.56	844.254	584.098	637.108	1065.566	1987.483	1771.733	1993.759	1352.718	658.206	859.076	369.167	401.108	1330.162	603.195	1458.388	941.867	1511.267	2494.953	142.371	412.203	1023.561	457.295	11293.752	2037.277	1031.434	649.755	553.34	413.84	767.974	687.041	732.25	105.825	1091.079	1127.552	1009.557	1236.366	653.081	1588.213	96.584	909.201	1523.995	87.201	586.756	433.103	1345.486	3323.162	7066.418
2.3.1.94	10.839	11.509	10.635	187.701	0	14.133	0	44.292	135.409	8.223	69.235	142.348	73.877	148.573	9.521	58.644	0	118.769	115.778	18.426	1.346	0	87.768	119.265	121.5	0	167.742	415.95	0	0	0	24.763	131.128	17.743	0	0	143.042	0	0	55.098	15.407	0	0	11.826	37.711	7.03	0	67.226	368.92	56.226	236.767	0	0	0	36.331	69.979	78.352	338.562	21.302	257.123	0	0	0	65.61	14.022	0	0	142.083	113.421	30.633	31.735	45.521	0	975.462	0	13.992	4.715	17.316	22.222	17.304	55.289	70.616	0	0	0	69.097	199.551	509.08	469.928	0	0	43.527	0	0	23.748	7.878	651.579	1161.799
2.3.1.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3.1.n2	1552.043	3330.476	2617.434	2845.472	2716.574	2696.622	706.604	718.872	2741.775	2495.713	2190.56	1037.261	2870.085	3271.863	366.537	3199.571	1645.109	3715.009	3506.206	2005.503	2656.621	3327.226	1943.7	3160.85	2374.832	4067.181	2128.827	2685.266	3365.914	675.762	1900.857	3932.316	4640.862	4303.422	4259.677	1961.909	5680.867	2896.122	3334.034	1871.812	1334.084	3109.588	1937.433	2570.472	768.534	1998.259	1495.36	1912.377	1438.965	4656.991	4347.18	2831.352	2412.938	1856.76	2455.669	3424.416	4461.829	3369.141	2725.755	1499.764	1435.37	1461.216	1750.115	3104.842	3286.317	4172.303	3579.035	2863.852	3945.471	2139.647	2110.776	2709.685	1908.279	6261.447	3542.333	3589.923	3208.651	3299.005	2449.805	2566.547	3713.986	2151.169	670.356	2883.305	3907.039	2842.67	2923.807	2399.759	4997.206	2324.983	4936.147	3183.84	174.228	1454.633	2752.772	4376.182	4362.53	5783.972
2.3.1.n3	2020.417	4171.578	3259.818	2517.267	4667.996	3278.716	928.841	859.552	4705.269	2738.743	3460.156	822.186	3905.021	3137.191	456.939	3984.706	1556.852	4112.77	3924.847	2124.536	2740.022	3668.537	3491.267	4043.605	2641.915	4009.949	2385.04	2957.182	3491.436	666.749	2650.401	5016.393	4486.331	5689.609	5698.2	1563.556	5524.396	3778.013	3499.417	1969.622	1276.488	3335.458	2447.641	2863.846	868.976	1900.287	1428.183	4736.544	2569.706	4936.442	5198.057	2945.057	2543.959	2337.362	3050.683	3632.952	4702.821	4197.586	3900.172	1661.9	1548.865	1566.635	1208.109	3585.955	3545.488	4893.235	3896.887	2888.703	5619.548	1673.194	3381.638	2985.76	1882.857	1556.331	3955.36	3652.568	3882.644	4110.574	3345.53	4715.673	4303.268	2278.99	431.433	3344.336	3961.374	2328.426	2947.535	2445.817	5279.912	3277.187	4394.856	3974.092	195.614	2440.091	2899.126	4461.878	3635.75	2326.727
2.3.1.n4	12.634	6.449	0	2.944	0	0	0	18.126	21.71	0	60.382	23.615	0	0	0	0	0	29.784	0	28.581	18.553	0	0	6.623	0	0	16.447	0	0	0	0	0	173.763	31.805	0	0	59.917	2.43	0	28.299	6.8	0	0	0	0	0	0	80.057	130.738	0	0	0	0	0	73.7	9.682	0	33.71	0	0	0	0	0	111.89	0	0	0	8.245	0	0	0	24.943	0	0	0	0	0	0	0	0	0	0	0	0	0	3.388	0	0	0	0	0	0	0	0	0	0	494.166	1934.636
2.3.1.n5	0	0	0	86.856	0	0	0	3.482	20.259	0	33.235	205.821	0	0	0	4.367	0	12.493	0	12.359	16.587	0	0	10.331	0	0	22.278	8.375	0	0	0	0	81.095	3.454	0	0	170.32	0	0	31.039	0	6.103	0	0	0	0	0	71.377	106.207	0	0	0	7.852	16.459	73.863	71.048	14.83	110.211	6.42	16.915	0	0	0	57.047	0	127.068	0	0	0	0	0	16.821	0	1578.9	0	0	0	0	0	0	0	0	0	0	0	33.361	0	2.601	0	0	0	0	0	0	10.543	31.068	344.83	1418.288
2.3.2.10	23.24	38.355	14.033	9.263	0	0	0	0	46.581	0	0	0	6.847	7.392	0	14.976	0	9.241	0	0	0	91.26	15.748	11.221	16.689	0	0	14.04	8.436	0	0	28.786	10.281	0	90.584	22.238	49.166	7.473	14.99	0	0	0	0	0	0	4.671	0	0	0	42.505	0	0	0	0	0	0	27.109	11.209	10.212	0	0	0	0	59.538	0	80.735	0	18.658	10.287	0	21.275	0	0	7.589	10.182	23.252	10.178	0	0	0	38.093	0	0	6.471	12.013	73.44	65.23	13.092	61.456	0	0	0	0	0	0	29.676	10.168	20.397
2.3.2.13	0	0	0	0	0	0	0	0	0	0	10.067	0	0	0	0	0	0	0	0	6.353	0	0	0	0	0	0	0	0	6.164	0	12.281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.36	0	0	0	0	0	6.138	0	0	0	0	0	0	0	0	32.546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.471	0	0	0	0
2.3.2.16	0	0	0	8.737	0	20.442	0	0	0	0	0	0	0	7.668	0	0	8.532	0	0	14.996	9.423	0	10.896	9.32	32.894	0	10.329	15.225	0	0	13.285	0	0	0	16.114	0	10.166	11.028	8.824	4.444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.062	0	0	0	0	0	0	25.637	18.688	0	0	0	10.618	0	0	0	0	0	13.563	0	0	0	0	53.15	0	0	0	11.07	31.518	0	0	0	0	0	0	0	6.349	0	0	30.674
2.3.2.17	6.912	0	0	0	0	0	0	0	0	0	0	0	20.156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.526	10.656	30.086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.412	26.305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.724	0	0	0	0	0	0	0	0	0	0	0	0
2.3.2.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.125	0	0	0	14.519	0	0	0	7.295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.029	7.322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.546	0	0	0	0	0	0	0	0	0	11.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.512	0	0	0	0	0	0	0	0
2.3.2.2	61.171	35.634	9.974	739.176	70.011	98.169	16.433	16.364	84.947	36.897	570.229	2416.774	94.765	24.422	0	93.714	0	26.112	17.992	27.036	60.687	13.522	47.964	526.099	8.497	15.609	217.381	101.687	6.861	14.14	45.005	0	337.237	148.169	8.85	72.937	804.28	6.368	0	118.073	19.987	84.87	91.026	61.171	259.783	0	17.09	172.577	402.502	9.107	24.706	22.009	69.274	206.067	272.683	1003.572	79.528	562.607	165.932	75.726	22.188	0	0	641.412	13.158	462.672	17.937	25.58	19.433	135.685	12.419	72.551	22.187	17379.25	10.038	5.004	0	0	19.294	156.335	127.444	12.004	56.657	14.268	0	57.766	17.919	340.258	11.602	42.882	12.136	278.555	0	40.957	19.62	120.343	1007.395	3415.717
2.3.2.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3.2.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.088	0	0	0	0	0	0	0	0	0	0	0	0	8.506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3.2.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.954	0	0	0	0	0	0	0	0	0	0	0	6.108	0	0	3.845	0	0	0	0	0	0	0	0	0	0	0	0
2.3.2.29	0	0	0	0	0	5.705	0	0	29.621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.31	98.4	0	43.652	0	0	0	8.568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.761	0	8.873	0	0	0	0	0	0	0	0	0	0	33.81	0	0	0	0	0	0	4.936	7.178	0	0	0	0	0	0	0
2.3.2.3	1743.248	2793.704	1848.534	2422.562	2318.004	3980.097	513.865	629.478	2694.773	1019.04	1412.375	1568.209	2220.625	3515.885	908.53	2616.493	1401.584	3957.772	2689.012	2068.397	2645.97	2029.99	1719.271	3330.749	1721.229	3067.549	1986.54	2579.784	3066.728	637.767	2022.491	4333.659	3814.647	2875.604	4584.752	1948.889	4361.791	2826.291	3206.557	1169.259	1496.836	2275.16	1908.693	3642.978	653.26	971.025	1355.778	1970.869	1294.353	4751.877	4233.377	1292.779	986.37	1663.091	1901.344	2947.371	4158.714	2936.115	2304.723	2133.004	1762.457	1777.226	1267.682	2205.58	2273.75	4820.213	3181.838	2600.644	2898.084	2343.155	1713.302	2640.588	1383.314	1212.448	2987.597	2699.182	1822.234	3640.021	1685.269	1910.92	2977.377	1691.332	597.027	2615.771	3442.179	1167.545	2654.542	2582.01	4854.887	589.333	3879.847	3518.329	371.793	1282.501	2120.667	3231.606	3210.696	2393.005
2.3.2.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3.2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3.2.6	412.795	872.959	898.953	653.932	1143.415	141.311	1751.272	591.226	1560.852	823.678	1189.646	1675.08	74.045	1388.744	27.965	583.491	28.809	89.023	454.238	342.83	156.14	702.43	1767.443	488.873	492.817	770.752	593.287	542.765	232.075	733.074	1648.604	533.064	354.767	819.874	653.257	87.918	436.827	853.17	273.753	866.232	1347.634	88.435	55.819	110.16	271.624	692.094	928.014	1263.008	1854.281	420.985	1003.419	1079.297	472.973	609.406	248.799	427.282	575.529	421.926	527.409	818.805	1478.526	108.26	120.789	1018.793	290.728	608.448	66.215	138.065	1318.055	114.354	1925.61	589.25	645.718	4573.581	119.02	200.926	329.777	579.931	921.221	140.138	661.467	736.484	79.79	639.599	374.564	817.702	428.728	357.084	1109.397	74.428	152.655	53.258	807.708	1101.294	444.928	191.516	634.703	2120.274
2.3.2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3.3.1	83.483	145.328	101.837	231.463	181.708	102.729	69.097	48.5	146.649	132.51	316.318	416.148	232.941	42.41	93.058	618.603	49.637	417.285	83.164	372.823	511.845	210.34	786.964	847.021	71.606	243.79	244.272	131.664	81.987	5.38	91.46	1025.86	408.269	1776.303	409.537	0	512.401	226.982	196.496	98.084	17.848	149.022	91.804	13.881	46.503	29.576	58.226	236.578	437.193	146.378	93.895	100.075	75.557	80.738	199.717	614.008	226.6	954.591	305.088	61.369	7.246	353.998	20.77	349.473	224.338	3158.088	108.96	113.131	146.749	10.479	81.93	190.294	126.057	1565.949	180.287	109.061	258.736	397.378	984.352	474.608	1195.334	21.837	14.553	166.632	289.483	79.824	290.936	46.423	96.094	225.084	183.468	313.963	0	188.533	244.999	537.827	919.408	3431.691
2.3.3.10	0	15.485	0	0	0	0	0	12.467	0	0	0	0	0	11.713	0	11.643	0	19.207	0	0	34.744	39.72	37.538	10.523	6.775	0	27.107	0	0	0	0	13.578	0	0	11.45	50.407	150.68	0	0	0	0	0	8.651	0	0	0	0	41.318	26.071	0	14.635	0	0	0	0	0	0	0	0	0	0	0	0	5.725	7.816	24.867	0	0	0	7.556	0	0	0	0	17.444	23.249	0	10.703	9.611	0	0	0	0	0	0	21.195	4.853	2.689	6.802	0	0	0	0	0	0	13.683	0	5.351
2.3.3.13	3810.776	4924.777	3203.727	4256.068	4492.761	2369.77	5283.762	4425.116	5315.686	2336.363	3970.748	5788.305	4961.749	6573.642	470.125	4215.722	2337.412	5059.924	4973.602	3279.322	5501.828	4144.143	5309.297	3793.692	4159.374	5028.172	5737.736	4969.693	4869.151	3861.621	5391.484	5501.484	6052.821	5803.431	5859.441	6802.498	6346.073	3398.179	3379.665	4302.677	3821.996	4391.694	2288.321	1434.936	462.872	4671.578	4948.225	5521.478	4844.796	5781.069	6146.711	3077.856	3024.36	3750.546	3643.419	5044.555	6425.4	7002.177	4887.513	5800.693	5862.856	1382.244	1124.383	5456.022	4142.509	7402.546	5221.171	4522.171	6013.932	730.622	3741.816	4940.459	2795.861	7875.292	5636.159	3557.945	3407.898	5779.005	5692.88	3915.43	4758.093	4825.453	270.557	3891.298	4897.739	3847.606	4882.887	6721.724	6993.37	2585.31	3128.05	3830.827	3532.482	3582.049	3806.721	4698.663	6082.982	10370.909
2.3.3.14	0	0	444.573	56.749	0	0	0	30.984	0	0	0	0	0	7.429	0	0	0	0	0	0	0	0	0	0	0	0	481.391	0	0	126.462	0	0	0	0	0	26.599	0	41.763	149.746	123.705	117.131	0	0	0	0	0	0	24.934	43.129	0	0	0	0	0	0	10.929	0	0	0	0	0	0	0	0	0	0	0	65.449	10.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.838	61.817	0	0	0	0	0	353.047	0	0	0	0	0
2.3.3.15	0	0	0	0	0	0	0	0	6.653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.309	66.842	0	0	0	0	0	9.746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.836	0	0	0	0	0	0	0	0	0	0	0	0	31.478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3.3.16	0	13.554	0	201.974	0	0	0	0	2.933	0	32.876	186.847	20.054	0	0	6.645	0	4.92	0	5.416	9.512	5.309	0	0	3.584	0	18.805	10.505	0	0	0	0	74.897	5.209	0	0	175.381	0	0	7.39	0	0	0	0	0	0	0	10.766	58.891	12.388	4.937	3.899	0	20.467	28.43	66.638	0	153.945	20.337	45.463	0	0	0	61.52	0	281.126	15.326	0	0	0	0	11.03	17.496	4146.472	0	0	0	0	0	0	0	0	0	0	0	20.165	9.383	0	0	0	0	0	0	0	0	26.287	204.654	1333.75
2.3.3.5	38.665	396.082	63.049	224.857	4.494	19.122	7.289	7.724	129.129	39.049	206.27	296.207	90.962	276.466	18.223	265.664	7.342	310.819	0	92.652	166.42	115.878	120.164	250.133	46.666	149.736	147.769	292.744	55.386	5.549	175.019	50.761	345.402	108.398	54.789	21.849	467.079	96.099	181.292	26.136	0	0	0	0	0	31.36	0	106.795	67.63	89.586	136.317	39.009	24.75	83.211	133.444	155.332	11.206	216.827	93.136	159.761	16.039	23.892	32.828	305.626	87.931	371.033	52.563	84.206	120.3	8.147	35.936	114.076	60.247	3257.562	141.415	277.892	126.234	54.024	44.506	37.617	143.487	40.553	0	92.209	221.924	581.293	284.547	39.799	217.565	52.617	38.264	140.953	0	127.635	25.786	331.224	981.805	2511.324
2.3.3.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3.3.9	51.237	181.358	0	950.277	0	0	0	127.166	112.313	0	365.202	2098.399	128.316	52.546	0	28.678	11.29	91.324	0	96.537	146.296	11.299	0	19.608	24.64	0	102.998	36.672	0	12.632	0	0	701.593	96.464	15.408	0	1446.073	0	0	144.196	10.941	4.717	0	0	18.213	0	0	377.48	713.153	27.085	75.914	6.93	24.756	133.427	349.278	677.332	20.028	1149.655	204.752	107.294	0	0	0	577.253	6.554	581.691	58.685	30.738	0	0	7.795	155.817	78.683	7514.153	10.004	0	0	0	0	3.442	6.533	0	9.553	0	0	115.916	0	0	3.919	0	0	0	16.055	0	25.694	201.209	2681.648	9438.475
2.4.1.1	4020.972	6887.127	5002.541	7153.828	5739.091	4932.161	5174.95	4203.32	7655.59	3588.857	5148.287	7063.664	8645.572	8957.208	1032.851	6577.639	4107.668	7936.789	7580.118	5298.461	7474.781	6515.378	4200.165	7344.995	5316.399	7436.846	7823.468	8222.496	8091.587	4104.868	5755.33	9300.508	11637.472	8278.053	9210.947	8422.925	13374.08	5533.472	5759.07	5669.097	3923.013	6988.705	4636.958	1962.572	1203.353	4580.038	5081.3	5984.233	4588.932	12250.173	12350.022	4612.836	4769.422	4681.472	5423.352	7748.769	9662.564	10919.415	7912.947	7151.181	5451.914	3167.199	2402.576	6960.633	4046.058	9728.762	9834.924	6650.89	9082.285	1159.853	4145.852	7108.266	4080.468	19684.448	8577.428	7576.768	5584.308	4049.542	4979.877	6407.782	7873.949	6331.017	387.549	5994.33	8023.909	6331.738	8061.741	7720.436	11846.374	3090.987	7511.789	8088.85	3270.979	3688.294	5494.88	8247.181	10469.638	17714.898
2.4.1.10	40.142	50.195	15.538	18.858	0	0	0	0	27.02	0	0	0	32.861	28.146	0	28.174	0	15.513	0	0	35.008	123.91	13.362	16.982	6.498	0	20.93	12.304	6.149	0	0	13.369	0	0	94.327	15.152	75.797	9.778	19.883	0	0	0	0	0	0	0	0	8.683	10.819	45.029	0	0	0	0	0	0	37.24	0	17.707	0	0	2.222	0	12.64	0	76.027	7.943	82.633	5.409	0	0	0	0	15.136	28.147	50.247	11.584	5.047	0	0	66.283	0	0	0	10.497	135.81	80.947	0	8.66	0	12.718	21.919	0	0	0	57.061	9.017	24.177
2.4.1.109	410.831	841.599	933.574	568.081	944.865	0	34.596	39.317	0	2165.264	25.119	653.798	407.382	23.373	0	0	0	49.363	319.925	0	0	37.102	12.553	9.67	0	931.107	902.474	177.904	0	0	93.66	366.155	8.912	1472.579	176.285	214.364	63.14	876.458	1529.762	227.667	308.946	826.134	272.218	0	0	0	0	127.593	0	0	0	1870.359	621.686	15.453	69.414	922.18	2601.725	178.846	109.099	0	59.345	0	0	0	0	9.859	0	196.219	7.996	22.724	41.804	0	32.224	0	12.047	16.957	9.954	0	14.701	0	0	0	0	188.782	233.129	119.291	274.736	68.055	59.625	0	0	311.292	0	78.844	1218.387	1533.654	0	0
2.4.1.11	100.245	1012.518	340.59	859.085	170.176	189.169	631.671	113.085	359.767	447.674	330.186	725.442	788.113	1101.229	54.603	426.214	622.932	472.685	610.487	517.435	165.2	529.604	194.074	508.43	273.375	797.303	1194.304	214.883	424.221	859.096	860.345	472.167	615.725	140.845	220.178	487.662	661.281	437.565	345.742	766.608	1342.234	73.903	102.871	107.641	14.239	864.745	1368.091	32.077	144.929	637.509	869.067	358.09	422.41	724.277	413.154	727.874	797.537	519.546	262.64	567.025	1645.7	137.043	99.165	557.374	241.961	976.785	1465.868	335.844	326.88	54.292	110.543	486.358	377.097	90.793	294.158	523.854	336.365	185.443	165.406	425.331	546.852	547.673	10.916	755.086	471.429	240.314	481.597	351.59	225.087	103.516	262.405	182.599	1235.695	468.157	140.546	330.708	400.533	309.072
2.4.1.115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4.1.12	72.028	57.974	21.08	282.244	11.881	5.759	10.322	35.911	64.011	0	124.213	923.395	241.561	155.104	0	36.469	15.153	23.684	30.751	57.686	39.565	88.724	24.93	39.286	24.897	9.494	163.744	30.756	0	9.625	57.374	20.636	240.371	53.546	140.857	28.066	915.946	21.951	17.275	48.203	18.804	34.295	0	46.894	203.391	0	82.415	139.139	281.374	16.144	65.209	12.743	8.502	138.564	116.758	379.62	64.231	1510.782	297.398	95.037	16.255	0	5.277	245.969	0	358.85	48.515	23.79	0	101.949	0	81.527	30.164	6350.102	29.086	40.297	10.558	6.725	10.493	6.84	15.403	12.433	104.388	0	6.225	231.835	97.864	36.591	4.937	26.303	6.221	0	22.287	51.907	22.128	134.312	1124.068	3105.862
2.4.1.129	3187.546	1910.208	1403.349	4805.202	2338.974	416.317	5071.261	3849.319	1930.237	2542.722	2311.703	9224.496	2164.286	4505.735	280.376	1730.76	1102.804	1295.941	2102.66	1581.08	4459.359	1971.184	2293.173	1304.061	2597.456	2506.276	5005.913	4566.743	1636.808	5260.624	4258.857	2153.007	3420.32	5668.256	2331.852	1478.923	5023.555	1032.98	1499.689	3725.475	4655.856	3167.086	791.91	215.845	326.444	3035.736	3386.812	1499.807	3660.796	2999.871	2804.526	2803.249	2186.684	2788.884	2099.231	4293.93	6646.089	5504.048	3488.93	5117.302	4274.521	985.765	303.335	3477.56	1435.186	4628.489	4014.433	2094.484	2500.509	655.411	430.945	1943.184	1470.525	24281.787	3738.298	1458.29	1698.512	2528.824	2856.925	523.169	980.094	3193.743	202.215	1567.438	1512.901	4959.778	4160.965	3698.374	5685.514	739.052	2270.147	1806.671	4274.555	2007.402	1939.692	2483.09	7253.962	19317.536
2.4.1.15	8.307	40.955	0	226.328	0	0	0	0	55.316	0	98.433	471.92	27.627	0	0	41.897	6.182	20.954	0	20.479	38.887	0	0	0	0	0	58.704	7.965	0	8.542	0	0	134.404	20.82	2.294	0	353.741	8.36	0	60.851	0	0	0	16.284	88.611	0	0	136.408	367.654	11.123	48.546	20.358	0	53.43	116.449	184.731	8.547	274.722	35.255	43.546	0	0	0	194.44	0	241.945	31.792	0	0	46.585	4.769	48.672	0	3561.041	5.129	0	0	0	0	0	0	0	29.554	0	0	38.856	7.247	0	0	0	0	0	13.748	0	7.257	68.038	731.81	3170.75
2.4.1.150	0	9.509	0	0	0	0	0	0	0	0	0	0	0	23.881	0	11.897	0	0	0	0	35.473	17.423	7.903	0	0	0	7.2	0	0	0	0	7.529	0	0	8.872	31.029	106.86	0	0	0	0	0	0	0	0	0	0	0	7.926	0	7.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.909	14.847	0	0	0	0	0	0	7.132	5.174	0	0	0	0	0	0	0	0	0	0	8.852	14.318	0	0	0	7.12	0	0	0	0	12.37	0	0
2.4.1.157	0	0	85.12	0	0	0	0	0	0	58.51	12.304	0	0	0	0	0	0	4.197	0	7.111	0	0	6.686	4.48	106.67	0	0	0	29.001	0	17.633	25.712	0	8.274	20.141	0	0	122.13	203.642	0	0	0	0	0	0	0	0	0	0	0	0	48.503	93.821	0	0	0	0	0	0	0	0	0	0	30.172	114.404	27.159	0	7.746	0	11.404	21.245	12.928	22.145	9.827	0	9.28	0	0	13.386	6.266	42.579	227.858	6.933	0	0	0	0	0	0	26.429	9.174	0	0	10.333	0	0	0	0
2.4.1.166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.18	11.612	73.592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.253	0	0	0	0	0	0
