TaxoName, mean0_tolerant, mean1_sensitive
PE(15:0/22:6),0.4976999999999999,0.5533399999999999
PE(16:0/15:0),1.3333499999999998,3.268824000000001
PE(16:0/16:1),0.45291000000000003,0.7714279999999999
PE(17:0/18:1),0.6883,0.7266800000000002
PE(O-16:0/16:0),1.242625,2.240916
PE(P-16:0/16:1),0.5749975,0.4885919999999999
PE(P-18:1/16:0),1.071255,1.5641759999999996
PE(P-18:2/18:2),0.5648899999999999,0.8622359999999999
PI(16:0/16:1),0.4796,0.526796
PI(16:0/18:3),0.512745,0.6263639999999999
PI(18:1/18:2),1.0114075,1.4083
PI(18:2/18:2),1.6243275000000001,2.258944
SM(16:0),1.3454575000000002,2.8323479999999996
SM(18:0),1.528855,4.864028
SM(18:1),0.7777775,1.4850279999999998
SM(20:0),1.1699,2.6066519999999995
SM(24:0),0.9742474999999999,1.227944
SM(24:1),1.2917825,2.79476
SM(26:1),1.0619399999999999,1.2121799999999998
TAG42:1-FA14:0,3.4238825000000004,5.259731999999999
TAG42:1-FA16:1,1.1341425,1.958664
TAG44:1-FA14:1,1.0040324999999999,2.63808
TAG44:1-FA16:0,1.7219825,4.6338159999999995
TAG44:1-FA16:1,1.2026275,2.7374839999999994
TAG44:2-FA16:1,1.1685649999999999,2.699972
TAG45:0-FA14:0,1.152335,1.95708
TAG45:0-FA15:0,1.08081,1.7876119999999998
TAG45:0-FA16:0,1.1344049999999999,2.659632
TAG45:1-FA15:0,1.0200225,1.7916839999999998
TAG45:1-FA16:0,0.9412675,1.8591
TAG46:1-FA14:0,3.4592175,3.8484360000000004
TAG46:1-FA14:1,0.9320224999999999,2.074588
TAG46:1-FA16:1,1.215055,2.7066920000000003
TAG46:1-FA18:0,1.4016775,2.933284
TAG46:2-FA14:0,2.10385,2.741832
TAG46:2-FA14:1,0.9794324999999999,2.049128
TAG46:2-FA16:0,4.328035,3.356712
TAG46:2-FA16:1,1.13199,2.37658
TAG46:3-FA14:1,1.0141075000000002,1.399712
TAG46:3-FA16:1,1.0942725,1.8917559999999998
TAG46:4-FA18:2,1.7334275,2.109168
TAG47:0-FA14:0,1.3036825,2.183932
TAG47:0-FA17:0,1.2725775,1.97224
TAG47:1-FA14:0,0.9785225000000001,2.042192
TAG47:1-FA15:0,1.0005799999999998,2.003672
TAG47:1-FA16:0,0.9582325,1.7061439999999999
TAG47:1-FA16:1,1.34649,2.085948
TAG47:1-FA17:0,1.1126875,1.8910639999999999
TAG47:1-FA18:1,1.067605,5.093088
TAG47:2-FA14:0,0.9222374999999999,1.350424
TAG47:2-FA15:0,0.9042449999999999,1.7110159999999999
TAG47:2-FA18:2,1.0587849999999999,3.576704
TAG48:1-FA14:1,0.9543724999999998,2.4807479999999997
TAG48:1-FA16:0,1.8076700000000003,3.1775640000000003
TAG48:1-FA16:1,1.1916525,2.602832
TAG48:1-FA18:0,2.0050274999999997,2.400148
TAG48:1-FA18:1,2.47256,3.7674960000000004
TAG48:2-FA14:1,1.0095925000000001,3.1412999999999998
TAG48:2-FA16:0,1.6051974999999998,2.655504
TAG48:2-FA16:1,1.1253025,2.1542280000000003
TAG48:2-FA18:0,1.4724599999999999,2.513128
TAG48:3-FA14:0,1.0235075,1.8576080000000001
TAG48:3-FA14:1,1.072635,2.2369199999999996
TAG48:3-FA16:0,1.1838374999999999,3.78396
TAG48:3-FA18:1,3.4977449999999997,4.063428
TAG48:4-FA14:0,1.1649075,2.100552
TAG48:4-FA14:1,1.2474375,3.4449639999999992
TAG48:4-FA16:1,1.005395,1.638208
TAG48:4-FA20:4,1.0833425,2.043936
TAG48:5-FA18:3,1.522025,2.0420439999999997
TAG49:0-FA15:0,1.27864,2.08176
TAG49:0-FA16:0,3.3915400000000004,2.8183480000000003
TAG49:0-FA17:0,3.36252,2.655688
TAG49:0-FA18:0,1.171865,2.271056
TAG49:1-FA14:0,1.2203375,4.2930399999999995
TAG49:1-FA15:0,1.1201374999999998,1.9900719999999998
TAG49:1-FA16:0,1.3257025000000002,2.357968
TAG49:1-FA16:1,1.1068375000000001,1.895644
TAG49:1-FA17:0,1.0366175,2.11684
TAG49:1-FA18:1,1.044365,2.0962039999999997
TAG49:2-FA14:0,1.0252050000000001,1.73246
TAG49:2-FA15:0,1.1966825,1.6560920000000001
TAG49:2-FA16:0,1.3271074999999999,1.8302800000000001
TAG49:2-FA16:1,1.0255475,1.621536
TAG49:2-FA17:0,0.930255,1.508408
TAG49:2-FA18:2,1.48929,1.8481319999999997
TAG49:3-FA15:0,1.11748,2.6455960000000003
TAG49:3-FA16:0,1.242945,1.9417320000000005
TAG49:3-FA16:1,1.0022974999999998,1.3694
TAG49:3-FA18:3,1.126405,1.8146639999999998
TAG50:1-FA14:0,1.7523924999999998,3.7902080000000002
TAG50:1-FA16:1,1.02718,2.803868
TAG50:1-FA18:0,1.2483,2.1300719999999997
TAG50:1-FA20:1,1.100165,1.829836
TAG50:2-FA14:0,2.29452,4.1309
TAG50:2-FA14:1,1.0941775,4.277743999999999
TAG50:2-FA16:1,1.281125,3.4556759999999995
TAG50:2-FA18:0,1.160995,3.166228
TAG50:2-FA18:1,1.6503899999999998,4.019168
TAG50:2-FA20:2,1.1954600000000002,2.100816
TAG50:3-FA14:1,1.3282875,5.692324
TAG50:3-FA18:0,1.1110625,3.607712
TAG50:4-FA14:1,1.357705,3.8981440000000003
TAG50:4-FA16:0,1.13515,2.0489759999999997
TAG50:4-FA16:1,1.52813,2.901612
TAG50:4-FA18:1,1.43733,5.2817359999999995
TAG50:4-FA18:3,1.18295,2.37608
TAG50:5-FA14:0,1.2613800000000002,1.933972
TAG50:5-FA14:1,1.24895,2.49094
TAG50:5-FA16:0,0.9803025,1.435308
TAG50:5-FA16:1,1.20505,2.2343599999999997
TAG50:5-FA18:2,1.2377325,4.55082
TAG50:5-FA18:3,1.323415,2.227944
TAG50:5-FA20:5,1.1081575000000001,1.915804
TAG51:0-FA17:0,1.6736650000000004,3.0057720000000008
TAG51:1-FA15:0,1.1254725,2.148012
TAG51:1-FA16:0,1.75732,3.623064
TAG51:1-FA17:0,1.37515,3.241784
TAG51:1-FA18:0,1.1147425000000002,1.91264
TAG51:1-FA18:1,1.1524625,2.3141119999999997
TAG51:2-FA15:0,2.001915,2.977276
TAG51:2-FA16:0,1.29864,1.9626320000000002
TAG51:2-FA16:1,0.9358550000000001,1.73252
TAG51:2-FA17:0,1.7049325,3.094776
TAG51:2-FA18:1,1.2503125000000002,1.798664
TAG51:3-FA16:1,1.1057525000000001,1.6424280000000002
TAG51:3-FA17:0,1.1773275,2.9108199999999997
TAG51:3-FA18:3,1.1199724999999998,2.0687239999999996
TAG51:4-FA16:0,1.0088675,1.0360880000000001
TAG51:4-FA16:1,1.055755,1.398136
TAG51:4-FA18:2,1.4178775,1.6307919999999998
TAG51:4-FA18:3,1.23858,1.90774
TAG51:4-FA20:4,1.052395,1.730716
TAG51:5-FA18:2,1.242465,1.810816
TAG51:5-FA18:3,1.1148975,1.4147439999999998
TAG52:1-FA16:0,1.6828224999999997,5.918775999999999
TAG52:1-FA16:1,0.9911874999999999,2.4083799999999997
TAG52:1-FA18:0,1.614785,5.348804
TAG52:1-FA18:1,1.7164549999999998,5.729724000000001
TAG52:1-FA20:0,1.0188475000000001,2.055384
TAG52:1-FA20:1,1.4268325000000002,2.352816
TAG52:2-FA14:0,1.218715,2.069908
TAG52:2-FA16:1,1.3862850000000002,4.773548
TAG52:2-FA20:0,1.1444725000000002,3.160908
TAG52:2-FA20:1,1.0688175000000002,2.187568
TAG52:2-FA20:2,1.45433,1.8183600000000002
TAG52:3-FA14:0,1.2002074999999999,1.854004
TAG52:3-FA16:1,1.990345,6.978644
TAG52:3-FA18:0,1.2848199999999999,3.35544
TAG52:3-FA18:3,1.800345,4.33238
TAG52:3-FA20:0,1.5669825,4.321896
TAG52:3-FA20:1,1.1240700000000001,2.478204
TAG52:3-FA20:2,1.4139624999999998,3.0134
TAG52:3-FA20:3,1.0351750000000002,1.818812
TAG52:3-FA22:1,1.284735,2.732884
TAG52:4-FA14:0,1.0753425,1.927456
TAG52:4-FA18:0,1.136045,1.7095520000000002
TAG52:4-FA18:1,1.8980249999999999,4.459796000000001
TAG52:4-FA20:2,1.5321850000000001,3.7836000000000007
TAG52:4-FA20:3,1.387025,2.688464
TAG52:4-FA20:4,1.0804500000000001,1.6303960000000002
TAG52:4-FA22:1,1.3515225000000002,2.6989479999999997
TAG52:4-FA22:4,1.1233125,1.515332
TAG52:5-FA14:0,1.1583200000000002,2.964928
TAG52:5-FA18:1,1.2353999999999998,2.6881079999999997
TAG52:5-FA20:4,1.1387375,2.939176
TAG52:5-FA20:5,1.233025,1.741016
TAG52:5-FA22:5,1.282605,2.342516
TAG52:6-FA14:0,1.0516575,1.5174439999999998
TAG52:6-FA16:0,1.2810925,4.705352
TAG52:6-FA16:1,1.319135,2.844652
TAG52:6-FA18:2,1.2175075,2.257312
TAG52:6-FA18:3,1.3272975,5.333588
TAG52:6-FA20:4,1.0097375,1.54858
TAG52:6-FA20:5,1.2407724999999998,1.946756
TAG52:6-FA22:6,1.0799575000000001,1.5894679999999999
TAG52:7-FA22:6,1.0948749999999998,1.8013879999999998
TAG52:8-FA16:1,0.98597,1.910376
TAG52:8-FA18:2,1.16338,1.814012
TAG53:0-FA16:0,2.8465325,4.079976
TAG53:1-FA16:0,1.9731349999999999,6.639452
TAG53:1-FA17:0,1.2637999999999998,4.33496
TAG53:1-FA18:0,1.17611,4.523968
TAG53:1-FA18:1,1.6179175000000001,4.058612
TAG53:2-FA17:0,1.8272625000000002,7.301591999999999
TAG53:2-FA18:0,1.0492675000000002,1.6721319999999997
TAG53:2-FA18:1,1.474285,4.304679999999999
TAG53:2-FA18:2,1.6064975000000001,3.561844
TAG53:3-FA18:1,1.015815,1.3077640000000001
TAG53:4-FA18:3,1.374865,2.5519279999999998
TAG53:4-FA20:4,1.089165,1.917336
TAG53:5-FA18:3,1.0983224999999999,1.4513039999999997
TAG53:5-FA20:4,1.0412025,1.651228
TAG53:6-FA20:4,1.1563975,1.544696
TAG54:1-FA18:0,1.60454,6.334028
TAG54:1-FA18:1,1.5956299999999999,6.665984000000001
TAG54:1-FA20:1,1.4604300000000001,3.1534519999999997
TAG54:2-FA18:0,2.620445,15.49694
TAG54:2-FA18:1,3.5829125,17.413604
TAG54:2-FA18:2,2.0205374999999997,10.113576
TAG54:2-FA20:0,1.9650100000000001,5.443696
TAG54:3-FA16:1,1.3009225,3.843664
TAG54:3-FA18:3,1.0276524999999999,2.28244
TAG54:3-FA20:3,1.498865,2.3177280000000002
TAG54:4-FA16:0,1.5124175,3.1715120000000008
TAG54:4-FA16:1,1.8023075,7.0397
TAG54:4-FA18:3,1.9480800000000003,8.275652000000001
TAG54:4-FA20:1,1.459505,4.1500319999999995
TAG54:4-FA20:2,1.870775,5.27296
TAG54:4-FA20:3,1.2712625,2.8815880000000003
TAG54:4-FA20:4,1.223705,1.9207639999999997
TAG54:4-FA22:1,2.0291849999999996,8.708855999999999
TAG54:4-FA22:4,1.1308775,1.676768
TAG54:5-FA16:0,1.2178225,2.340092
TAG54:5-FA16:1,1.9005899999999998,7.261340000000001
TAG54:5-FA18:0,1.500545,4.0023040000000005
TAG54:5-FA20:2,1.8467125,6.14794
TAG54:5-FA20:3,1.5946000000000002,5.125656
TAG54:5-FA20:4,1.260525,2.1036639999999998
TAG54:5-FA20:5,1.24475,1.8991679999999997
TAG54:5-FA22:4,1.0855675,1.882304
TAG54:5-FA22:5,1.0030775000000003,1.6784720000000002
TAG54:6-FA16:0,1.486665,2.177452
TAG54:6-FA20:3,1.9902250000000001,5.035488
TAG54:6-FA20:4,1.1852624999999999,2.2815920000000003
TAG54:6-FA20:5,2.1831650000000002,3.20004
TAG54:6-FA22:5,1.0803075,1.737792
TAG54:6-FA22:6,1.5572975,2.065908
TAG54:7-FA16:1,1.1833274999999999,2.139672
TAG54:7-FA20:4,1.0762174999999998,2.305344
TAG54:7-FA20:5,1.370195,3.14558
TAG54:7-FA22:5,1.0688675,2.0391960000000005
TAG54:7-FA22:6,1.0627099999999998,1.8555279999999998
TAG54:8-FA20:4,1.6793475,9.03046
TAG54:8-FA20:5,2.474725,14.238556000000003
TAG54:8-FA22:6,1.7606375,8.328768
TAG55:1-FA16:0,1.18103,2.6899
TAG55:5-FA20:4,1.0443025000000001,2.928156
TAG55:6-FA20:4,0.9822150000000001,1.09228
TAG55:7-FA15:0,1.007055,1.657956
TAG55:7-FA18:1,1.0228375,1.477484
TAG56:2-FA18:0,1.7233125,7.2936559999999995
TAG56:2-FA20:1,2.049055,6.8717239999999995
TAG56:3-FA16:0,1.5948175,2.2392400000000006
TAG56:3-FA18:0,1.4923050000000002,4.543888
TAG56:3-FA20:2,1.4208349999999998,2.7028520000000005
TAG56:4-FA16:0,1.2125,2.21828
TAG56:4-FA18:0,1.073615,2.094116
TAG56:4-FA20:2,1.8664924999999997,3.535288
TAG56:4-FA20:3,1.5865700000000003,2.4763520000000003
TAG56:4-FA20:4,1.0103275,1.3016840000000003
TAG56:4-FA22:4,1.1642299999999999,1.7328199999999998
TAG56:5-FA18:1,1.5494050000000001,3.515572
TAG56:5-FA20:1,2.62874,4.787567999999999
TAG56:5-FA20:2,1.9875225,3.675184
TAG56:5-FA20:3,1.6114325,2.715384
TAG56:5-FA20:4,1.52386,2.2497680000000004
TAG56:5-FA22:4,1.263705,2.020872
TAG56:5-FA22:5,1.1207525,2.063968
TAG56:6-FA18:0,1.6356025000000003,2.71252
TAG56:6-FA18:1,1.1416400000000002,1.9305360000000003
TAG56:6-FA18:3,1.326745,4.938892
TAG56:6-FA20:2,1.9407925,3.460676
TAG56:6-FA20:3,1.704985,2.586224
TAG56:6-FA20:4,1.2953724999999998,2.289184
TAG56:6-FA22:4,1.1498425,2.181196
TAG56:6-FA22:5,1.233615,3.260232
TAG56:6-FA22:6,1.60138,2.62628
TAG56:7-FA16:0,1.4673675,2.030048
TAG56:7-FA18:2,1.2348075,2.1140719999999997
TAG56:7-FA18:3,1.0378525,4.014696
TAG56:7-FA20:3,1.7103549999999998,2.0674360000000003
TAG56:7-FA20:4,1.2414,2.6574960000000005
TAG56:7-FA20:5,1.6279875000000001,4.837928
TAG56:7-FA22:4,0.9980450000000001,2.3353880000000005
TAG56:7-FA22:5,1.222275,2.6312160000000007
TAG56:7-FA22:6,1.2411999999999999,3.802584
TAG56:8-FA16:0,1.1449849999999997,2.614568
TAG56:8-FA16:1,1.0349775,1.702948
TAG56:8-FA18:2,1.1010275,1.8117599999999998
TAG56:8-FA18:3,1.0645099999999998,2.6543400000000004
TAG56:8-FA20:4,1.1245725,1.8757399999999997
TAG56:8-FA22:5,1.083485,2.763404
TAG56:8-FA22:6,1.2367625,3.3369759999999995
TAG56:9-FA18:3,1.0156975,1.6643439999999998
TAG56:9-FA20:4,1.1103325000000002,2.1621799999999998
TAG56:9-FA22:6,1.2292375,2.87976
TAG57:2-FA18:1,1.41481,2.88666
TAG57:3-FA18:2,1.3569175,2.943508
TAG57:8-FA22:6,1.0100850000000001,1.3346600000000002
TAG58:10-FA18:2,1.3281524999999998,2.8449879999999994
TAG58:10-FA20:4,1.2203199999999998,1.758764
TAG58:10-FA22:5,1.2110125,3.893252
TAG58:10-FA22:6,1.338485,4.870856
TAG58:6-FA16:0,1.168,2.1686360000000002
TAG58:6-FA20:4,1.048785,2.088764
TAG58:6-FA22:4,1.4306725,2.8720599999999994
TAG58:6-FA22:5,1.1539375,4.470467999999999
TAG58:7-FA16:0,1.2757725,1.7020199999999996
TAG58:7-FA18:0,1.2432125,1.9877319999999998
TAG58:7-FA20:4,1.15802,2.274692
TAG58:7-FA22:4,1.3146525,3.2997039999999997
TAG58:7-FA22:5,1.4603549999999998,7.144000000000001
TAG58:7-FA22:6,1.3386099999999999,5.1158719999999995
TAG58:8-FA18:1,1.22906,2.437996
TAG58:8-FA20:3,1.3859650000000001,2.9632160000000005
TAG58:8-FA20:4,1.0670600000000001,2.139768
TAG58:8-FA22:5,1.500505,7.012828000000001
TAG58:8-FA22:6,1.5327575,8.334883999999999
TAG58:9-FA18:1,1.5568275,2.990684
TAG58:9-FA20:4,1.1063100000000001,2.045596
TAG58:9-FA22:5,1.3489625,5.00532
TAG58:9-FA22:6,1.5698925,7.974792000000001
TAG60:10-FA22:5,1.0617575000000001,1.737928
TAG60:10-FA22:6,1.0902975,2.2939599999999998
TAG60:11-FA22:5,1.1142175,2.1002879999999995
TAG60:11-FA22:6,1.0969325,2.0116240000000003
TAG60:12-FA22:6,1.06857,1.5998599999999998
