TaxoName, mean0_tolerant, mean1_sensitive
DAG(18:1/22:6),1.2554750000000001,2.0037923076923074
DAG(18:2/20:3),1.4152900000000002,3.2013923076923074
DAG(18:2/20:4),1.18422,1.6204384615384613
DAG(18:2/22:4),1.083835,1.5814692307692308
DAG(18:2/22:5),1.24197,2.0868999999999995
DCER(22:0),0.9944599999999999,1.497669230769231
DCER(22:1),0.9963849999999999,1.3401615384615382
DCER(24:1),1.1299499999999998,1.5162076923076921
FFA(12:0),6.2314799999999995,0.8751
FFA(18:1),1.3424399999999999,0.9514153846153844
FFA(20:0),1.59208,0.9932384615384616
FFA(22:2),1.8727800000000006,1.0349
HCER(22:1),1.5777549999999998,2.885146153846154
HCER(24:1),2.235415,3.327330769230769
HCER(26:0),0.9915200000000001,2.3946923076923072
HCER(26:1),1.1994899999999997,2.6055923076923073
LCER(14:0),1.0998299999999999,2.115423076923077
LCER(16:0),1.7434049999999999,3.9583692307692306
LCER(18:0),1.59437,5.2497384615384615
LCER(18:1),0.965425,1.102053846153846
LCER(20:0),1.6362699999999997,3.8914461538461538
LCER(20:1),1.02396,2.1005000000000007
LCER(22:0),2.2405049999999997,5.400246153846155
LCER(22:1),1.176885,2.8993153846153845
LCER(24:0),2.10879,5.27786923076923
LCER(24:1),2.0024699999999998,5.170992307692307
LCER(26:0),1.157925,2.5289076923076923
LCER(26:1),0.8986750000000001,1.7853769230769232
LPC(18:0),0.46403999999999995,0.6293
LPE(15:0),0.9361099999999999,2.402223076923077
LPE(16:0),1.096515,2.3284923076923074
LPE(17:0),0.92117,2.159876923076923
MAG(15:0),0.9237249999999999,1.2693846153846156
MAG(16:1),0.903365,1.127369230769231
MAG(18:3),1.13291,1.4611615384615386
MAG(20:0),1.03094,1.5114692307692308
MAG(20:1),1.047725,1.8235153846153846
MAG(20:2),0.9383249999999999,1.3830923076923074
MAG(20:3),0.8896499999999999,1.2569923076923075
MAG(20:5),0.92757,1.1810846153846155
MAG(22:0),1.168885,1.5165153846153845
MAG(22:1),1.3344,1.561
MAG(22:2),1.156935,1.5751230769230768
MAG(24:0),0.9482499999999998,1.5136923076923077
PE(16:0/15:0),1.343315,4.786023076923077
PE(16:0/16:1),0.4384799999999999,0.9375461538461539
PE(16:0/18:2),1.0369899999999999,1.9308692307692306
PE(17:0/18:1),0.6883,0.7569846153846154
PE(O-16:0/16:0),1.3283,2.9983538461538464
PE(O-16:0/18:1),1.02247,1.7647923076923075
PE(P-18:0/16:0),1.1161400000000001,1.9051923076923076
PI(16:0/18:2),1.0578699999999999,1.5007846153846154
PI(18:2/18:2),1.3132350000000002,2.662253846153846
SM(24:0),0.944965,1.2093846153846153
TAG46:1-FA14:1,0.9542700000000002,1.3688923076923076
TAG46:3-FA14:1,1.00196,1.3606923076923076
TAG46:3-FA16:0,1.527975,1.6185307692307693
TAG47:2-FA14:0,0.960015,1.4488307692307694
TAG47:2-FA15:0,0.9824800000000004,2.0375384615384613
TAG47:2-FA18:2,1.08207,1.4666
TAG48:1-FA14:1,0.984625,1.5528538461538461
TAG48:1-FA16:0,2.1423599999999996,2.058253846153846
TAG48:1-FA18:0,2.7800249999999997,1.211584615384615
TAG48:3-FA14:0,1.1067199999999997,1.6536846153846154
TAG48:3-FA16:0,1.307985,1.632123076923077
TAG48:3-FA18:3,1.147945,2.079453846153846
TAG48:4-FA14:0,1.287075,2.8011384615384616
TAG48:4-FA14:1,1.66138,5.258930769230769
TAG48:4-FA16:1,1.1036,1.687184615384615
TAG48:4-FA20:4,1.13941,2.1856384615384616
TAG48:5-FA18:2,1.26531,1.905253846153846
TAG48:5-FA18:3,1.64984,2.595084615384615
TAG49:0-FA15:0,1.385375,2.3700384615384618
TAG49:1-FA15:0,1.0906949999999997,1.5542923076923076
TAG49:1-FA16:0,1.33364,1.7559923076923079
TAG49:1-FA17:0,1.083725,1.3086153846153847
TAG49:2-FA15:0,1.156965,1.600153846153846
TAG49:2-FA17:0,0.9457899999999999,1.3321461538461539
TAG49:3-FA15:0,1.2830099999999998,3.8421615384615384
TAG49:3-FA16:0,1.317165,2.2228538461538463
TAG49:3-FA18:3,1.158915,2.306538461538462
TAG50:1-FA14:0,1.94882,2.0803076923076924
TAG50:1-FA16:1,1.0450050000000002,1.8861615384615382
TAG50:1-FA18:0,1.3086750000000003,1.6119538461538463
TAG50:1-FA20:1,1.265825,1.8466153846153845
TAG50:2-FA14:1,1.0914750000000002,2.0447076923076923
TAG50:2-FA18:0,1.3735399999999998,4.1864
TAG50:2-FA18:1,1.75425,2.108423076923077
TAG50:2-FA20:2,1.41077,2.7554384615384615
TAG50:3-FA16:0,1.7566400000000002,2.4472000000000005
TAG50:3-FA18:0,1.1928750000000001,1.9626153846153847
TAG50:3-FA18:3,2.018395,2.847776923076923
TAG50:3-FA20:3,1.1691449999999999,2.093892307692308
TAG50:4-FA16:0,1.172865,1.730315384615385
TAG50:4-FA18:3,1.2036099999999998,1.739923076923077
TAG50:4-FA20:3,1.1239250000000003,2.0304076923076924
TAG50:4-FA20:4,1.093955,2.0101923076923076
TAG50:5-FA14:0,1.364405,1.4290076923076924
TAG50:5-FA14:1,1.2777500000000002,1.5575538461538458
TAG50:5-FA16:0,1.048915,1.6003076923076924
TAG50:5-FA16:1,1.338595,2.5806692307692307
TAG50:5-FA18:2,1.2987700000000002,1.585346153846154
TAG50:5-FA18:3,1.524505,2.202115384615385
TAG50:5-FA20:4,1.21136,2.2827153846153845
TAG50:5-FA20:5,1.224015,2.2897846153846158
TAG50:6-FA20:4,1.0882150000000002,2.1567692307692305
TAG51:1-FA15:0,1.02484,1.6931307692307689
TAG51:1-FA16:0,1.6553200000000001,2.143692307692308
TAG51:2-FA15:0,1.606605,2.2264461538461537
TAG51:3-FA17:0,1.43243,4.103861538461539
TAG51:3-FA18:3,1.184675,2.466507692307692
TAG51:4-FA18:2,1.3370700000000002,1.6248000000000002
TAG51:4-FA18:3,1.236945,1.8675692307692304
TAG51:4-FA20:4,1.056645,2.114423076923077
TAG51:5-FA18:2,1.1622499999999998,2.144646153846154
TAG51:5-FA18:3,1.15158,1.5205923076923076
TAG52:1-FA16:0,1.755915,2.451715384615385
TAG52:1-FA16:1,1.006465,1.7718923076923079
TAG52:1-FA18:0,1.7654699999999999,2.434623076923077
TAG52:1-FA18:1,1.7100300000000002,2.432223076923077
TAG52:1-FA20:0,1.077985,1.4946307692307692
TAG52:1-FA20:1,1.5678949999999998,2.0981
TAG52:2-FA16:1,1.4340899999999999,2.2150153846153846
TAG52:2-FA20:0,1.256855,2.9103769230769228
TAG52:2-FA20:1,1.10151,2.047776923076923
TAG52:3-FA18:0,1.3023500000000001,1.979776923076923
TAG52:3-FA18:3,1.69241,2.313
TAG52:3-FA20:0,1.48784,2.0848307692307695
TAG52:3-FA20:1,1.1851299999999998,2.1606923076923077
TAG52:3-FA20:2,1.415415,2.020353846153846
TAG52:3-FA20:3,1.063815,1.630723076923077
TAG52:3-FA22:1,1.316685,2.0479000000000003
TAG52:4-FA14:0,1.0852150000000003,1.8315307692307694
TAG52:4-FA20:2,1.8552399999999998,4.7503846153846165
TAG52:4-FA20:3,1.2877299999999998,1.8028461538461538
TAG52:4-FA20:4,1.10097,1.667915384615385
TAG52:4-FA22:1,1.2798500000000002,1.8676923076923078
TAG52:5-FA14:0,1.34814,4.411953846153846
TAG52:5-FA18:1,1.31365,2.539107692307692
TAG52:5-FA18:2,1.71141,2.2428000000000003
TAG52:5-FA20:3,2.0403949999999997,10.28203846153846
TAG52:5-FA20:4,1.256525,4.232453846153846
TAG52:5-FA20:5,1.3062200000000002,2.1423153846153844
TAG52:5-FA22:5,1.24533,2.0677230769230768
TAG52:6-FA14:0,1.1061,1.7638153846153846
TAG52:6-FA16:0,1.330175,1.7966923076923078
TAG52:6-FA16:1,1.273025,1.5401384615384615
TAG52:6-FA18:2,1.11095,1.662176923076923
TAG52:6-FA18:3,1.2595399999999999,1.586476923076923
TAG52:6-FA20:4,1.0791350000000002,1.8807230769230767
TAG52:6-FA20:5,1.2616299999999998,2.2084923076923078
TAG52:6-FA22:6,1.205585,1.7845000000000002
TAG52:7-FA22:6,1.17342,1.7117230769230767
TAG52:8-FA16:1,0.982245,1.5333769230769232
TAG52:8-FA18:2,1.25249,2.0660538461538467
TAG53:0-FA16:0,3.983375000000001,5.006738461538461
TAG53:1-FA16:0,1.617725,3.296907692307692
TAG53:1-FA17:0,1.26512,2.4392461538461534
TAG53:1-FA18:0,1.229525,4.401969230769231
TAG53:2-FA17:0,1.5456150000000002,2.1452153846153843
TAG53:2-FA18:2,1.3367550000000001,1.7509307692307696
TAG53:3-FA18:1,1.0066549999999999,1.0651846153846154
TAG53:3-FA18:2,1.55636,2.0651923076923073
TAG53:4-FA18:3,1.416645,2.3440538461538463
TAG53:4-FA20:4,1.236805,2.578792307692308
TAG53:5-FA18:3,1.06417,1.2186538461538463
TAG53:5-FA20:4,1.0499549999999997,1.9602153846153847
TAG53:6-FA20:4,1.3075449999999997,1.947769230769231
TAG53:7-FA18:3,1.00061,1.0999846153846153
TAG54:1-FA18:0,1.76642,2.9824307692307697
TAG54:1-FA18:1,1.65883,2.8196461538461537
TAG54:1-FA20:1,1.37961,1.9453615384615384
TAG54:2-FA18:0,2.47747,3.3661384615384615
TAG54:2-FA18:2,2.088265,3.1210923076923076
TAG54:2-FA20:0,2.13855,2.486846153846154
TAG54:3-FA16:1,1.300295,1.887976923076923
TAG54:3-FA18:3,0.9838150000000001,1.3201
TAG54:3-FA20:1,2.6858850000000003,2.5608153846153843
TAG54:3-FA20:3,1.40769,2.5669461538461538
TAG54:4-FA16:0,1.4024649999999999,1.9143
TAG54:4-FA20:1,1.419965,2.5655230769230766
TAG54:4-FA20:2,1.749595,2.2576538461538465
TAG54:4-FA20:3,1.18912,1.8469846153846154
TAG54:4-FA20:4,1.1881650000000001,1.8826076923076924
TAG54:4-FA22:4,1.1028250000000002,1.8552307692307695
TAG54:5-FA16:0,1.17138,1.9140615384615383
TAG54:5-FA16:1,1.7324899999999999,2.601553846153846
TAG54:5-FA20:2,1.83734,3.3872230769230773
TAG54:5-FA20:3,1.4617299999999998,3.114261538461538
TAG54:5-FA20:4,1.1542999999999999,1.8651076923076924
TAG54:5-FA20:5,1.4918049999999998,2.2109923076923077
TAG54:5-FA22:4,1.1195700000000002,1.9350615384615384
TAG54:5-FA22:5,1.0619750000000001,1.5324153846153845
TAG54:6-FA16:0,1.8776099999999996,2.4365076923076923
TAG54:6-FA20:4,1.100305,1.7017153846153845
TAG54:6-FA20:5,2.9213650000000007,3.947546153846154
TAG54:7-FA16:1,1.2372900000000002,1.9688461538461537
TAG54:7-FA20:4,1.1274049999999998,2.1753153846153848
TAG54:7-FA22:5,1.22429,2.3250461538461535
TAG54:7-FA22:6,1.114765,1.990330769230769
TAG54:8-FA20:4,2.387265,15.574269230769232
TAG54:8-FA20:5,3.604125,22.264415384615383
TAG54:8-FA22:6,2.3936800000000007,14.843853846153845
TAG55:2-FA18:2,1.4969450000000002,2.1870846153846153
TAG55:5-FA20:4,0.97058,1.7948923076923078
TAG55:6-FA20:4,0.967375,1.0808153846153847
TAG55:7-FA15:0,1.1038399999999997,1.9582000000000002
TAG55:7-FA18:1,1.04243,1.2585923076923076
TAG56:2-FA18:0,1.635165,2.0496692307692306
TAG56:2-FA20:1,1.8461199999999998,1.9165846153846156
TAG56:3-FA18:0,1.61448,1.845453846153846
TAG56:4-FA16:0,1.298675,2.5830846153846156
TAG56:4-FA20:2,1.97454,1.9079307692307692
TAG56:4-FA20:3,1.3226250000000002,2.589484615384616
TAG56:4-FA22:4,1.28153,2.056046153846154
TAG56:5-FA18:1,1.48851,1.9211615384615384
TAG56:5-FA20:3,1.327565,2.650215384615385
TAG56:5-FA20:4,1.4978000000000002,2.4245000000000005
TAG56:5-FA22:4,1.42753,2.4688
TAG56:5-FA22:5,1.2436399999999999,1.9513999999999998
TAG56:6-FA18:0,1.79692,3.408984615384616
TAG56:6-FA18:3,1.211655,1.7205923076923075
TAG56:6-FA20:2,1.8089000000000002,2.2263923076923073
TAG56:6-FA20:3,1.470925,2.519261538461538
TAG56:6-FA20:4,1.0542900000000004,2.302523076923077
TAG56:6-FA22:4,1.3184549999999997,2.555769230769231
TAG56:6-FA22:5,1.245375,1.9213538461538464
TAG56:6-FA22:6,1.793415,3.0417769230769234
TAG56:7-FA16:0,1.569805,2.112676923076924
TAG56:7-FA18:2,1.007845,1.8141923076923072
TAG56:7-FA18:3,1.021745,1.7136923076923076
TAG56:7-FA20:3,1.336665,1.8890538461538464
TAG56:7-FA20:5,1.7507849999999998,2.5112384615384618
TAG56:7-FA22:4,1.0293500000000002,2.832907692307692
TAG56:7-FA22:5,1.25216,2.0704999999999996
TAG56:8-FA16:0,1.181,1.5875846153846154
TAG56:8-FA18:2,1.078705,1.7277923076923078
TAG56:8-FA18:3,1.0782150000000001,2.420923076923077
TAG56:8-FA22:5,1.191215,3.0986384615384615
TAG56:8-FA22:6,1.278445,2.1810153846153844
TAG56:9-FA18:3,0.97613,1.849930769230769
TAG56:9-FA20:4,1.1794550000000001,2.0301
TAG56:9-FA22:6,1.33565,2.986907692307693
TAG57:3-FA18:2,1.2787650000000002,1.7232230769230772
TAG57:8-FA22:6,1.009505,1.1866615384615384
TAG58:10-FA18:2,1.27322,1.689084615384615
TAG58:10-FA22:5,1.2398000000000002,1.8538923076923075
TAG58:10-FA22:6,1.3093999999999997,1.6432461538461542
TAG58:6-FA16:0,1.3592350000000002,2.9337230769230773
TAG58:6-FA20:4,1.1642750000000002,2.473446153846154
TAG58:6-FA22:5,1.11675,1.9660538461538464
TAG58:7-FA16:0,1.3242749999999999,1.8414846153846154
TAG58:7-FA18:0,1.102235,2.1541846153846156
TAG58:7-FA18:2,1.27396,1.9009615384615388
TAG58:7-FA20:4,1.2762350000000002,2.6096769230769232
TAG58:7-FA22:4,1.4203449999999997,2.3992615384615386
TAG58:7-FA22:5,1.19856,1.9181384615384613
TAG58:7-FA22:6,1.3980000000000001,2.0473230769230772
TAG58:8-FA20:4,1.1809399999999999,2.5786307692307693
TAG58:8-FA22:5,1.3492549999999999,1.918292307692308
TAG58:8-FA22:6,1.4286899999999998,2.496246153846154
TAG58:9-FA22:5,1.351795,2.101769230769231
TAG58:9-FA22:6,1.55826,2.001246153846154
TAG60:10-FA22:6,1.1952950000000002,1.9058769230769232
TAG60:11-FA22:5,1.304465,2.674130769230769
TAG60:11-FA22:6,1.2666,2.5061615384615386
TAG60:12-FA22:6,1.222115,1.941876923076923
