TaxoName,pValue,fdrCorrectedpVal,CohenEffectSize,foldChanges,Mean0_tolerant,mean1_sensitive
TAG48:1-FA16:0,0.03542177347253533,0.1279301201224267,0.18098190553883275,0.5688854732744959,1.8076700000000003,3.1775640000000003
TAG48:1-FA16:1,0.0070009419894486126,0.06992705587108085,0.317427428346591,0.4578292029604677,1.1916525,2.602832
TAG48:1-FA18:0,0.027008169774835975,0.10919693106678467,0.04315479602615023,0.8353766101090431,2.0050274999999997,2.400148
TAG48:1-FA18:1,0.09189221109865636,0.20749065750733844,0.10254007777552639,0.6562873590310381,2.47256,3.7674960000000004
TAG48:2-FA14:1,0.04173972920668404,0.1342383576299037,0.26865808271321207,0.3213932130009869,1.0095925000000001,3.1412999999999998
TAG48:2-FA16:0,0.12425029261207213,0.24938179297316604,0.18531804938359628,0.6044794133241749,1.6051974999999998,2.655504
TAG48:2-FA16:1,0.021123849102489458,0.10248084507436314,0.3062167902981166,0.5223692663914868,1.1253025,2.1542280000000003
TAG48:2-FA18:0,0.05382881110611106,0.1549174936579264,0.2174762721950705,0.5859072836719816,1.4724599999999999,2.513128
TAG48:3-FA14:0,0.017958757025901443,0.1012666778078555,0.31266272544632795,0.550981423421949,1.0235075,1.8576080000000001
TAG48:3-FA14:1,0.029935157918246497,0.11821614717048828,0.26939793315459987,0.47951424279813326,1.072635,2.2369199999999996
TAG48:3-FA16:0,0.0627736093103138,0.16865441235587472,0.19629825059860823,0.3128567690990391,1.1838374999999999,3.78396
TAG48:3-FA18:1,0.08681052122394842,0.20359705115782378,0.027722723621904862,0.8607867544349252,3.4977449999999997,4.063428
TAG48:4-FA14:0,0.044524876668205454,0.13948937376865841,0.24634879239259125,0.5545720839093724,1.1649075,2.100552
TAG48:4-FA14:1,0.002206968277347803,0.05204766854078568,0.21913464306179553,0.36210465479465104,1.2474375,3.4449639999999992
TAG48:4-FA16:1,0.004830042292671088,0.06197441061761293,0.38890938381957596,0.6137163290619995,1.005395,1.638208
TAG48:4-FA20:4,0.055524581149166786,0.15872941344158856,0.37256134743844416,0.5300276036040268,1.0833425,2.043936
TAG48:5-FA18:3,0.04311444678307524,0.1370942521304527,0.14172862485741622,0.7453438809349848,1.522025,2.0420439999999997
TAG49:0-FA15:0,0.008899379826678383,0.0712789950268863,0.2549558614860992,0.6142110521866113,1.27864,2.08176
TAG49:0-FA16:0,0.09721020235985654,0.21270995310185103,0.03950930954581981,1.2033787168937264,3.3915400000000004,2.8183480000000003
TAG49:0-FA17:0,0.09189221109865636,0.20749065750733844,0.04868445784861752,1.2661577715454526,3.36252,2.655688
TAG49:0-FA18:0,0.006195491892647053,0.06574965771071685,0.3722815750028649,0.5160000457936748,1.171865,2.271056
TAG49:1-FA15:0,0.0019266037648594675,0.04956626049592994,0.29724146205815305,0.5628628009438854,1.1201374999999998,1.9900719999999998
TAG49:1-FA16:0,0.012373522845936647,0.08404096716960172,0.2739519695022171,0.562222430499481,1.3257025000000002,2.357968
TAG49:1-FA16:1,0.03661604144846841,0.1279301201224267,0.32915508059376647,0.583884685099101,1.1068375000000001,1.895644
TAG49:1-FA18:1,0.021123849102489458,0.10248084507436314,0.28771887405064406,0.4982172536642427,1.044365,2.0962039999999997
TAG49:2-FA14:0,0.02227840321431971,0.10449925043622892,0.2774505768961439,0.5917625803770362,1.0252050000000001,1.73246
TAG49:2-FA15:0,0.003433206945343155,0.05499608861502526,0.18208848649922374,0.7225942157802827,1.1966825,1.6560920000000001
TAG49:2-FA16:0,0.044524876668205454,0.13948937376865841,0.18627715661784638,0.7250844133138098,1.3271074999999999,1.8302800000000001
TAG49:2-FA16:1,0.034260902898351084,0.12701967930436714,0.310113802121167,0.6324543519231148,1.0255475,1.621536
