TaxoName, mean0_tolerant, mean1_sensitive
LPC(18:1),0.20265250000000004,0.502632
LPE(15:0),0.8496699999999999,2.131228
LPE(16:0),1.21886,2.854816
LPE(16:1),0.48302999999999996,1.1767880000000002
LPE(18:1),0.9807024999999999,2.2418880000000003
MAG(16:1),0.9146875000000001,1.52264
