,F1 scores,Accuracy Scores,AUC Scores
0,0.64375,0.7,0.5476190476190477
1,0.5808777429467085,0.65,0.6111111111111112
2,0.7098901098901098,0.7,0.6904761904761905
3,0.6,0.6,0.5604395604395604
4,0.6006269592476489,0.65,0.5833333333333333
5,0.7007168458781361,0.75,0.6428571428571428
6,0.7,0.7,0.6428571428571429
7,0.7007168458781361,0.75,0.6428571428571428
8,0.7598566308243728,0.75,0.65625
9,0.43573667711598746,0.55,0.55
10,0.7204301075268817,0.75,0.6309523809523809
11,0.6796238244514107,0.65,0.59375
12,0.6571428571428573,0.7,0.6666666666666666
13,0.74,0.75,0.7323232323232324
14,0.6150997150997151,0.65,0.6212121212121211
15,0.7866666666666666,0.8,0.7142857142857143
16,0.7204301075268817,0.75,0.6309523809523809
17,0.5396419437340153,0.55,0.5499999999999999
18,0.64,0.7,0.625
19,0.74294670846395,0.75,0.6785714285714286
20,0.7,0.7,0.53125
21,0.6714285714285715,0.7,0.6458333333333333
22,0.6901098901098901,0.7,0.6666666666666666
23,0.6006269592476489,0.65,0.5833333333333333
24,0.5466666666666667,0.6,0.49450549450549447
25,0.7866666666666666,0.8,0.7142857142857143
26,0.7934065934065935,0.8,0.7708333333333333
27,0.6714285714285715,0.7,0.6458333333333333
28,0.7288401253918495,0.75,0.675824175824176
29,0.52,0.55,0.55
30,0.7250712250712249,0.75,0.7222222222222222
31,0.6901098901098901,0.7,0.6666666666666666
32,0.523809523809524,0.6,0.6
33,0.7,0.7,0.6428571428571429
34,0.6150997150997151,0.65,0.6212121212121211
35,0.2793103448275862,0.45,0.5
36,0.629059829059829,0.65,0.6041666666666667
37,0.5439999999999999,0.55,0.5208333333333334
38,0.8,0.8,0.7619047619047619
39,0.7625000000000001,0.8,0.6666666666666666
40,0.7288401253918495,0.75,0.675824175824176
41,0.7,0.7,0.6428571428571429
42,0.5466666666666667,0.6,0.49450549450549447
43,0.8095238095238095,0.8,0.8
44,0.9,0.9,0.880952380952381
45,0.636,0.65,0.6313131313131313
46,0.43573667711598746,0.55,0.55
47,0.745014245014245,0.75,0.7087912087912087
48,0.847008547008547,0.85,0.8186813186813188
49,0.556,0.55,0.521978021978022
50,0.6401253918495298,0.65,0.5595238095238094
51,0.6011396011396011,0.65,0.65
52,0.5604395604395604,0.6,0.6000000000000001
53,0.8457680250783699,0.85,0.7976190476190476
54,0.434065934065934,0.5,0.5353535353535354
55,0.6937500000000002,0.7,0.6868686868686869
56,0.8373040752351096,0.85,0.7857142857142857
57,0.6901098901098901,0.7,0.6666666666666666
58,0.7000000000000001,0.7,0.6
59,0.6857142857142856,0.7,0.6373626373626373
60,0.6799999999999999,0.7,0.5952380952380952
61,0.6203761755485893,0.65,0.5659340659340659
62,0.6714285714285715,0.7,0.6458333333333333
63,0.74294670846395,0.75,0.6785714285714286
64,0.6203761755485893,0.65,0.5659340659340659
65,0.523076923076923,0.55,0.5
66,0.7570532915360502,0.75,0.7000000000000002
67,0.6401253918495298,0.65,0.5595238095238094
68,0.6006269592476489,0.65,0.5833333333333333
69,0.45,0.4,0.4375
70,0.745014245014245,0.75,0.7087912087912087
71,0.5909090909090908,0.65,0.43333333333333335
72,0.6799999999999999,0.7,0.5952380952380952
73,0.48652037617554866,0.55,0.4791666666666667
74,0.7204301075268817,0.75,0.6309523809523809
75,0.735042735042735,0.75,0.7083333333333334
76,0.629059829059829,0.65,0.6041666666666667
77,0.6796536796536795,0.75,0.5833333333333334
78,0.6401253918495298,0.65,0.5595238095238094
79,0.5868131868131868,0.6,0.5625
80,0.6401253918495298,0.65,0.5595238095238094
81,0.9519713261648747,0.95,0.96875
82,0.7007168458781361,0.75,0.6428571428571428
83,0.5808777429467085,0.65,0.6111111111111112
84,0.663799283154122,0.65,0.5
85,0.6901098901098901,0.7,0.6666666666666666
86,0.5833333333333333,0.6,0.6
87,0.6802197802197801,0.7,0.6767676767676768
88,0.6703296703296704,0.7,0.7
89,0.6011396011396011,0.65,0.65
90,0.6011396011396011,0.65,0.65
91,0.52,0.6,0.5208333333333334
92,0.7904761904761904,0.8,0.7472527472527473
93,0.3208791208791209,0.4,0.4343434343434343
94,0.5808777429467085,0.65,0.6111111111111112
95,0.6266666666666667,0.6,0.46875
96,0.8,0.8,0.7916666666666667
97,0.8114285714285714,0.85,0.625
98,0.6453333333333333,0.65,0.625
99,0.6802197802197801,0.7,0.6767676767676768
