,F1 scores,Accuracy Scores,AUC Scores
0,0.48351648351648346,0.5,0.4583333333333334
1,0.06666666666666668,0.2,0.5
2,0.6,0.6,0.5833333333333334
3,0.5619047619047619,0.6,0.5416666666666667
4,0.6,0.6,0.5238095238095237
5,0.41758241758241754,0.5,0.5833333333333334
6,0.494949494949495,0.5,0.5
7,0.523809523809524,0.6,0.6
8,0.48484848484848475,0.5,0.5416666666666666
9,0.18461538461538463,0.3,0.375
10,0.6,0.6,0.5238095238095237
11,0.494949494949495,0.5,0.5
12,0.4,0.4,0.625
13,0.3333333333333333,0.5,0.5
14,0.5764705882352941,0.7,0.5
15,0.4499999999999999,0.6,0.5
16,0.6,0.6,0.5238095238095237
17,0.6,0.6,0.7142857142857143
18,0.5619047619047619,0.6,0.5416666666666667
19,0.8,0.8,0.7619047619047619
20,0.27692307692307694,0.3,0.25
21,0.5164835164835164,0.5,0.45238095238095233
22,0.18461538461538463,0.3,0.375
23,0.6799999999999999,0.7,0.5952380952380952
24,0.41758241758241754,0.5,0.5833333333333334
25,0.2285714285714286,0.4,0.5
26,0.505050505050505,0.5,0.5
27,0.64,0.7,0.625
28,0.41758241758241754,0.5,0.5833333333333334
29,0.6588235294117648,0.7,0.4375
30,0.6901098901098901,0.7,0.6666666666666666
31,0.6,0.6,0.5833333333333334
32,0.6,0.6,0.5833333333333334
33,0.48351648351648346,0.5,0.4583333333333334
34,0.5764705882352941,0.7,0.5
35,0.5151515151515151,0.5,0.5476190476190477
36,0.5619047619047619,0.6,0.5416666666666667
37,0.4,0.4,0.375
38,0.5164835164835164,0.5,0.45238095238095233
39,0.5252525252525253,0.5,0.6875
40,0.18461538461538463,0.3,0.375
41,0.7296703296703297,0.7,0.8125
42,0.48351648351648346,0.5,0.4583333333333334
43,0.525,0.6,0.4285714285714286
44,0.6799999999999999,0.7,0.5952380952380952
45,0.6,0.6,0.375
46,0.5142857142857142,0.4,0.2222222222222222
47,0.2857142857142857,0.4,0.4
48,0.6588235294117648,0.7,0.4375
49,0.5619047619047619,0.6,0.5416666666666667
50,0.4499999999999999,0.6,0.5
51,0.6,0.6,0.5238095238095237
52,0.72,0.7,0.625
53,0.4,0.5,0.4166666666666667
54,0.6799999999999999,0.7,0.5952380952380952
55,0.5833333333333333,0.6,0.6
56,0.2857142857142857,0.4,0.4
57,0.4,0.4,0.375
58,0.5164835164835164,0.5,0.45238095238095233
59,0.6,0.6,0.5833333333333334
60,0.64,0.7,0.625
61,0.13846153846153847,0.3,0.5
62,0.4,0.4,0.2857142857142857
63,0.6380952380952382,0.6,0.5625
64,0.4,0.4,0.47619047619047616
65,0.4666666666666666,0.5,0.35714285714285715
66,0.76,0.7,0.8333333333333334
67,0.5619047619047619,0.6,0.5416666666666667
68,0.5494505494505495,0.5,0.5
69,0.45054945054945056,0.5,0.5
70,0.2285714285714286,0.4,0.5
71,0.5252525252525253,0.5,0.6875
72,0.425,0.4,0.38095238095238093
73,0.6,0.6,0.5238095238095237
74,0.6,0.6,0.5833333333333334
75,0.5619047619047619,0.6,0.5416666666666667
76,0.6380952380952382,0.6,0.5625
77,0.64,0.7,0.625
78,0.45054945054945056,0.5,0.5
79,0.64,0.7,0.625
80,0.2285714285714286,0.4,0.5
81,0.6,0.6,0.5833333333333334
82,0.6901098901098901,0.7,0.6666666666666666
83,0.3333333333333333,0.5,0.5
84,0.523809523809524,0.6,0.6
85,0.6799999999999999,0.7,0.5952380952380952
86,0.525,0.6,0.4285714285714286
87,0.72,0.7,0.625
88,0.5833333333333333,0.6,0.6
89,0.6969696969696969,0.7,0.7000000000000002
90,0.5164835164835164,0.5,0.45238095238095233
91,0.6333333333333333,0.6,0.75
92,0.2285714285714286,0.4,0.5
93,0.5833333333333333,0.6,0.6
94,0.26464646464646463,0.3,0.40476190476190477
95,0.26464646464646463,0.3,0.40476190476190477
96,0.6588235294117648,0.7,0.4375
97,0.5619047619047619,0.6,0.5416666666666667
98,0.7098901098901098,0.7,0.6904761904761905
99,0.6799999999999999,0.7,0.5952380952380952
