,F1 scores,Accuracy Scores,AUC Scores
0,0.7666666666666666,0.75,0.8333333333333334
1,0.52,0.6,0.5208333333333334
2,0.7288401253918495,0.75,0.675824175824176
3,0.745014245014245,0.75,0.7087912087912087
4,0.629059829059829,0.65,0.6041666666666667
5,0.6,0.6,0.4666666666666667
6,0.6937500000000002,0.7,0.6868686868686869
7,0.6571428571428573,0.7,0.6666666666666666
8,0.7733333333333332,0.8,0.7142857142857143
9,0.7000000000000001,0.7,0.6
10,0.6799999999999999,0.7,0.5952380952380952
11,0.852,0.85,0.8516483516483516
12,0.7204301075268817,0.75,0.6309523809523809
13,0.7296703296703297,0.7,0.8125
14,0.5750000000000001,0.6,0.6262626262626263
15,0.7481203007518797,0.75,0.7626262626262625
16,0.7866666666666666,0.8,0.7142857142857143
17,0.643019943019943,0.65,0.5989010989010989
18,0.5619047619047619,0.6,0.5416666666666667
19,0.693939393939394,0.7,0.7171717171717171
20,0.7250712250712249,0.75,0.7222222222222222
21,0.6526854219948849,0.65,0.6458333333333334
22,0.49333333333333335,0.6,0.5555555555555556
23,0.6802197802197801,0.7,0.6767676767676768
24,0.6401253918495298,0.65,0.5595238095238094
25,0.636,0.65,0.6313131313131313
26,0.7904761904761904,0.8,0.7472527472527473
27,0.6011396011396011,0.65,0.65
28,0.7649572649572649,0.75,0.7666666666666667
29,0.6901098901098901,0.7,0.6666666666666666
30,0.7,0.7,0.6428571428571429
31,0.6849002849002848,0.65,0.6875
32,0.45238095238095244,0.5,0.4375
33,0.7401433691756273,0.75,0.6333333333333333
34,0.6150997150997151,0.65,0.6212121212121211
35,0.6714285714285715,0.7,0.6458333333333333
36,0.6799999999999999,0.7,0.5952380952380952
37,0.5619047619047619,0.6,0.5416666666666667
38,0.5428571428571429,0.6,0.5656565656565656
39,0.3903225806451613,0.55,0.5
40,0.2793103448275862,0.45,0.5
41,0.5208333333333334,0.5,0.5
42,0.37321937321937326,0.45,0.45000000000000007
43,0.5051282051282051,0.55,0.5202020202020202
44,0.6600000000000001,0.7,0.6043956043956044
45,0.6857142857142856,0.7,0.6373626373626373
46,0.4791666666666667,0.5,0.49999999999999994
47,0.8,0.8,0.7802197802197803
48,0.7570532915360502,0.75,0.7000000000000002
49,0.74294670846395,0.75,0.6785714285714286
50,0.5916666666666667,0.6,0.5858585858585859
51,0.46923076923076923,0.55,0.5909090909090909
52,0.7204301075268817,0.75,0.6309523809523809
53,0.52,0.6,0.5208333333333334
54,0.74,0.75,0.7323232323232324
55,0.636,0.65,0.6313131313131313
56,0.7958333333333333,0.8,0.7878787878787877
57,0.6150997150997151,0.65,0.6212121212121211
58,0.74294670846395,0.75,0.6785714285714286
59,0.52,0.55,0.55
60,0.8095238095238095,0.8,0.8
61,0.5733333333333335,0.6,0.4761904761904762
62,0.6150997150997151,0.65,0.6212121212121211
63,0.52,0.6,0.5208333333333334
64,0.745014245014245,0.75,0.7087912087912087
65,0.6799999999999999,0.7,0.5952380952380952
66,0.6546666666666665,0.65,0.6318681318681318
67,0.748081841432225,0.75,0.7424242424242422
68,0.6473145780051152,0.65,0.6414141414141414
69,0.68125,0.7,0.7272727272727273
70,0.49333333333333335,0.6,0.5555555555555556
71,0.7549857549857549,0.75,0.726190476190476
72,0.6266666666666667,0.6,0.46875
73,0.7250712250712249,0.75,0.7222222222222222
74,0.6,0.6,0.5238095238095237
75,0.5810035842293907,0.65,0.532967032967033
76,0.6875,0.7,0.7000000000000001
77,0.7098901098901098,0.7,0.6904761904761905
78,0.6173333333333333,0.65,0.6818181818181819
79,0.8,0.8,0.7619047619047619
80,0.7,0.7,0.6703296703296703
81,0.40476190476190477,0.5,0.5
82,0.4333333333333334,0.5,0.3846153846153846
83,0.523076923076923,0.55,0.5
84,0.6799999999999999,0.7,0.5952380952380952
85,0.629059829059829,0.65,0.6041666666666667
86,0.6083333333333334,0.6,0.5934065934065934
87,0.7733333333333332,0.8,0.7142857142857143
88,0.745014245014245,0.75,0.7087912087912087
89,0.6802197802197801,0.7,0.6767676767676768
90,0.7466666666666667,0.75,0.7291666666666667
91,0.46112852664576803,0.55,0.5101010101010102
92,0.5868131868131868,0.6,0.5625
93,0.8440860215053764,0.85,0.7666666666666667
94,0.748081841432225,0.75,0.7424242424242422
95,0.6857142857142856,0.7,0.6373626373626373
96,0.5809523809523809,0.6,0.5274725274725274
97,0.7062500000000002,0.7,0.7032967032967034
98,0.6802197802197801,0.7,0.6767676767676768
99,0.841025641025641,0.85,0.8125
