,F1 scores,Accuracy Scores,AUC Scores
0,0.6370370370370371,0.6333333333333333,0.638888888888889
1,0.7961722488038278,0.8,0.7777777777777777
2,0.7121212121212122,0.7333333333333333,0.65
3,0.780952380952381,0.8,0.75
4,0.5511961722488039,0.5333333333333333,0.5079365079365079
5,0.6055555555555556,0.6,0.5885167464114832
6,0.7266666666666667,0.7333333333333333,0.69377990430622
7,0.653907496012759,0.6666666666666666,0.6425339366515838
8,0.8315018315018317,0.8333333333333334,0.8110047846889952
9,0.5365079365079365,0.6,0.5758928571428571
10,0.8666666666666667,0.8666666666666667,0.8412698412698412
11,0.662037037037037,0.6666666666666666,0.6515837104072397
12,0.47407407407407404,0.4666666666666667,0.444976076555024
13,0.6243386243386245,0.6666666666666666,0.6244343891402715
14,0.75421796625627,0.7666666666666667,0.7000000000000001
15,0.7724245985115549,0.7666666666666667,0.775
16,0.6354285714285713,0.6333333333333333,0.6250000000000001
17,0.57,0.6,0.5656108597285068
18,0.6703296703296703,0.7,0.7
19,0.44444444444444453,0.5333333333333333,0.5333333333333333
20,0.6583333333333333,0.6666666666666666,0.6220095693779905
21,0.6076555023923444,0.6,0.5750000000000001
22,0.5428571428571428,0.5666666666666667,0.5361990950226244
23,0.826272999572101,0.8333333333333334,0.7918660287081339
24,0.6914285714285714,0.7,0.7
25,0.8327721661054994,0.8333333333333334,0.8303571428571429
26,0.7266666666666667,0.7333333333333333,0.69377990430622
27,0.5360718870346599,0.5666666666666667,0.5138888888888888
28,0.7133333333333333,0.7333333333333333,0.7013574660633485
29,0.6602870813397127,0.6666666666666666,0.638888888888889
30,0.8666666666666667,0.8666666666666667,0.8412698412698412
31,0.8222222222222223,0.8333333333333334,0.753968253968254
32,0.7471903982542282,0.7666666666666667,0.6420454545454546
33,0.6186666666666667,0.6333333333333333,0.6473214285714286
34,0.7384370015948962,0.7333333333333333,0.725
35,0.7641025641025642,0.7666666666666667,0.7392344497607655
36,0.6560846560846562,0.6666666666666666,0.6
37,0.7042362002567394,0.7,0.6587301587301587
38,0.7699614890885752,0.7666666666666667,0.738095238095238
39,0.7123384253819036,0.7,0.7222222222222223
40,0.6333333333333333,0.6666666666666666,0.6473214285714286
41,0.8063492063492064,0.8,0.784090909090909
42,0.5492063492063491,0.6,0.5565610859728507
43,0.7259259259259259,0.7333333333333333,0.7232142857142857
44,0.6416666666666667,0.6666666666666666,0.6334841628959276
45,0.7609087348217781,0.7666666666666667,0.748868778280543
46,0.6072398190045248,0.6,0.6076555023923444
47,0.7873015873015873,0.8,0.7464114832535885
48,0.5204545454545454,0.6,0.5475113122171945
49,0.7923444976076556,0.8,0.7782805429864253
50,0.7133333333333333,0.7333333333333333,0.7013574660633485
51,0.6354285714285713,0.6333333333333333,0.6250000000000001
52,0.6583333333333333,0.6666666666666666,0.6220095693779905
53,0.4099290780141844,0.5666666666666667,0.5
54,0.7333333333333335,0.7333333333333333,0.7000000000000002
55,0.5746031746031746,0.6,0.5311004784688995
56,0.5797979797979799,0.5666666666666667,0.626984126984127
57,0.5462962962962963,0.5333333333333333,0.525
58,0.7222222222222222,0.7333333333333333,0.7333333333333333
59,0.7333333333333335,0.7333333333333333,0.7000000000000002
60,0.45645933014354073,0.4666666666666667,0.4305555555555556
61,0.6416666666666667,0.6666666666666666,0.6334841628959276
62,0.7761363636363636,0.8,0.7272727272727273
63,0.6666666666666666,0.6666666666666666,0.6411483253588517
64,0.8303693570451436,0.8333333333333334,0.7857142857142857
65,0.6137710898312814,0.6333333333333333,0.55
66,0.5065390749601275,0.5333333333333333,0.5178571428571428
67,0.5333333333333333,0.5666666666666667,0.5491071428571428
68,0.5041128084606346,0.5,0.4712918660287082
69,0.7936507936507937,0.8,0.7500000000000001
70,0.6281557552417628,0.6333333333333333,0.575
71,0.8063492063492064,0.8,0.784090909090909
72,0.7669262143121988,0.7666666666666667,0.7678571428571428
73,0.827838827838828,0.8333333333333334,0.8055555555555555
74,0.8,0.8,0.7443181818181818
75,0.39521531100478474,0.4666666666666667,0.5416666666666666
76,0.5592380952380952,0.5666666666666667,0.5580357142857143
77,0.7963800904977375,0.8,0.7999999999999999
78,0.6618741976893453,0.7,0.6785714285714286
79,0.584688995215311,0.6,0.5746606334841627
80,0.6872913992297818,0.7,0.6483253588516746
81,0.7133333333333333,0.7333333333333333,0.7013574660633485
82,0.7708162334701323,0.7666666666666667,0.721590909090909
83,0.6909090909090909,0.7333333333333333,0.6666666666666666
84,0.475,0.5333333333333333,0.5333333333333333
85,0.5970902866923407,0.6333333333333333,0.5950226244343891
86,0.5291666666666667,0.5333333333333333,0.5401785714285714
87,0.636349392871132,0.6333333333333333,0.6148325358851675
88,0.5619047619047619,0.5666666666666667,0.5239234449760766
89,0.59,0.6,0.5502392344497609
90,0.4973096215230278,0.5666666666666667,0.5180995475113122
91,0.7333333333333333,0.7333333333333333,0.6825396825396826
92,0.658265139116203,0.7,0.5634920634920635
93,0.4945054945054945,0.5,0.45215311004784686
94,0.7042362002567394,0.7,0.6587301587301587
95,0.7633718442447583,0.7666666666666667,0.7250000000000001
96,0.7017142857142856,0.7,0.6944444444444443
97,0.8,0.8,0.7749999999999999
98,0.784090909090909,0.8,0.7249999999999999
99,0.7015151515151515,0.7333333333333333,0.6555023923444978
