,F1 scores,Accuracy Scores,AUC Scores
0,0.64,0.7,0.625
1,0.5619047619047619,0.6,0.5416666666666667
2,0.6588235294117648,0.7,0.4375
3,0.4499999999999999,0.6,0.5
4,0.525,0.6,0.4285714285714286
5,0.5764705882352941,0.7,0.5
6,0.6,0.6,0.5238095238095237
7,0.64,0.7,0.625
8,0.4666666666666666,0.5,0.35714285714285715
9,0.6799999999999999,0.7,0.5952380952380952
10,0.64,0.7,0.625
11,0.6799999999999999,0.7,0.5952380952380952
12,0.675,0.6,0.33333333333333337
13,0.5619047619047619,0.6,0.5416666666666667
14,0.523809523809524,0.6,0.6
15,0.5619047619047619,0.6,0.5416666666666667
16,0.5764705882352941,0.7,0.5
17,0.7625000000000001,0.8,0.6666666666666666
18,0.5764705882352941,0.7,0.5
19,0.5619047619047619,0.6,0.5416666666666667
20,0.5764705882352941,0.7,0.5
21,0.2857142857142857,0.4,0.4
22,0.41758241758241754,0.5,0.5833333333333334
23,0.523809523809524,0.6,0.6
24,0.5164835164835164,0.5,0.45238095238095233
25,0.9137254901960784,0.9,0.9444444444444444
26,0.4499999999999999,0.6,0.5
27,0.76,0.7,0.8333333333333334
28,0.72,0.7,0.625
29,0.45054945054945056,0.5,0.5
30,0.3333333333333333,0.5,0.5
31,0.3333333333333333,0.5,0.5
32,0.6,0.6,0.5238095238095237
33,0.6380952380952382,0.6,0.5625
34,0.4,0.5,0.4166666666666667
35,0.45054945054945056,0.5,0.5
36,0.5833333333333333,0.6,0.6
37,0.76,0.7,0.8333333333333334
38,0.5619047619047619,0.6,0.5416666666666667
39,0.5619047619047619,0.6,0.5416666666666667
40,0.45054945054945056,0.5,0.5
41,0.4499999999999999,0.6,0.5
42,0.7625000000000001,0.8,0.6666666666666666
43,0.3333333333333333,0.5,0.5
44,0.4499999999999999,0.6,0.5
45,0.5333333333333333,0.5,0.3125
46,0.64,0.7,0.625
47,0.5164835164835164,0.5,0.45238095238095233
48,0.523809523809524,0.6,0.6
49,0.4,0.5,0.4166666666666667
50,0.6,0.6,0.5238095238095237
51,0.6,0.6,0.375
52,0.4,0.5,0.4166666666666667
53,0.7111111111111111,0.8,0.5
54,0.5764705882352941,0.7,0.5
55,0.523809523809524,0.6,0.6
56,0.8,0.8,0.6875
57,0.5764705882352941,0.7,0.5
58,0.64,0.7,0.625
59,0.3333333333333333,0.5,0.5
60,0.523809523809524,0.6,0.6
61,0.4499999999999999,0.6,0.5
62,0.3333333333333333,0.5,0.5
63,0.6799999999999999,0.7,0.5952380952380952
64,0.2285714285714286,0.4,0.5
65,0.4,0.4,0.2857142857142857
66,0.4499999999999999,0.6,0.5
67,0.6,0.6,0.5238095238095237
68,0.4499999999999999,0.6,0.5
69,0.18461538461538463,0.3,0.375
70,0.6588235294117648,0.7,0.4375
71,0.8,0.8,0.6875
72,0.64,0.7,0.625
73,0.5142857142857142,0.4,0.2222222222222222
74,0.325,0.4,0.5714285714285714
75,0.72,0.7,0.625
76,0.8862745098039216,0.9,0.75
77,0.6799999999999999,0.7,0.5952380952380952
78,0.6588235294117648,0.7,0.4375
79,0.64,0.7,0.625
80,0.5494505494505495,0.5,0.5
81,0.3333333333333333,0.5,0.5
82,0.523809523809524,0.6,0.6
83,0.5619047619047619,0.6,0.5416666666666667
84,0.6,0.6,0.375
85,0.8,0.8,0.6875
86,0.41758241758241754,0.5,0.5833333333333334
87,0.4,0.4,0.2857142857142857
88,0.5764705882352941,0.7,0.5
89,0.5619047619047619,0.6,0.5416666666666667
90,0.45054945054945056,0.5,0.5
91,0.7625000000000001,0.8,0.6666666666666666
92,0.6588235294117648,0.7,0.4375
93,0.64,0.7,0.625
94,0.6,0.6,0.375
95,0.2285714285714286,0.4,0.5
96,0.13846153846153847,0.3,0.5
97,0.4666666666666666,0.5,0.35714285714285715
98,0.64,0.7,0.625
99,0.35,0.4,0.4583333333333333
