,F1 scores,Accuracy Scores,AUC Scores
0,0.8,0.8,0.7619047619047619
1,0.7641025641025642,0.7666666666666667,0.7392344497607655
2,0.7724245985115549,0.7666666666666667,0.775
3,0.7570701135918528,0.7666666666666667,0.7544642857142857
4,0.8319623971797885,0.8333333333333334,0.8194444444444443
5,0.7538461538461539,0.7666666666666667,0.7398190045248867
6,0.7567821994009414,0.7666666666666667,0.7200956937799043
7,0.8,0.8,0.7749999999999999
8,0.8292205248726987,0.8333333333333334,0.8167420814479638
9,0.7724245985115549,0.7666666666666667,0.775
10,0.7653333333333332,0.7666666666666667,0.7579185520361991
11,0.6602870813397127,0.6666666666666666,0.638888888888889
12,0.65,0.6666666666666666,0.625
13,0.8666666666666667,0.8666666666666667,0.8642533936651584
14,0.8654600301659126,0.8666666666666667,0.8616071428571428
15,0.569377990430622,0.6,0.6
16,0.5740952380952381,0.5666666666666667,0.562200956937799
17,0.7626666666666667,0.7666666666666667,0.7589285714285714
18,0.8666666666666667,0.8666666666666667,0.8660714285714286
19,0.7538461538461539,0.7666666666666667,0.7398190045248867
20,0.7633718442447583,0.7666666666666667,0.7250000000000001
21,0.8403936670945656,0.8333333333333334,0.8465909090909091
22,0.7342062193126022,0.7666666666666667,0.6428571428571428
23,0.8,0.8,0.7963800904977375
24,0.8,0.8,0.784688995215311
25,0.76,0.7666666666666667,0.7666666666666667
26,0.8,0.8,0.7916666666666667
27,0.7653333333333332,0.7666666666666667,0.7579185520361991
28,0.7961722488038278,0.8,0.7777777777777777
29,0.7685859772816296,0.7666666666666667,0.7583732057416268
30,0.8,0.8,0.784688995215311
31,0.4666666666666667,0.4666666666666667,0.45701357466063347
32,0.7641025641025642,0.7666666666666667,0.7392344497607655
33,0.7936507936507937,0.8,0.7500000000000001
34,0.8692185007974482,0.8666666666666667,0.875
35,0.6666666666666666,0.6666666666666666,0.6411483253588517
36,0.8296296296296296,0.8333333333333334,0.7670454545454546
37,0.776551133932392,0.7666666666666667,0.7613636363636364
38,0.8338945005611672,0.8333333333333334,0.8348416289592759
39,0.7098901098901098,0.7,0.6904761904761905
40,0.8304761904761906,0.8333333333333334,0.8258928571428572
41,0.7511111111111112,0.7666666666666667,0.6746031746031746
42,0.7641025641025642,0.7666666666666667,0.7392344497607655
43,0.7961722488038278,0.8,0.7777777777777777
44,0.9010989010989012,0.9,0.9
45,0.7098901098901098,0.7,0.6904761904761905
46,0.7643097643097643,0.7666666666666667,0.7666666666666666
47,0.826478652565609,0.8333333333333334,0.8214285714285714
48,0.7123384253819036,0.7,0.7222222222222223
49,0.662037037037037,0.6666666666666666,0.6515837104072397
50,0.7981900452488688,0.8,0.7946428571428571
51,0.8323809523809523,0.8333333333333334,0.8257918552036198
52,0.7899999999999999,0.8,0.763888888888889
53,0.7570701135918528,0.7666666666666667,0.7544642857142857
54,0.7487179487179486,0.7666666666666667,0.75
55,0.65,0.6666666666666666,0.625
56,0.8666666666666667,0.8666666666666667,0.8564593301435407
57,0.7944444444444445,0.8,0.7901785714285714
58,0.8076555023923445,0.8,0.8253968253968254
59,0.8946648426812586,0.9,0.85
60,0.7567821994009414,0.7666666666666667,0.7200956937799043
61,0.826478652565609,0.8333333333333334,0.8214285714285714
62,0.8666666666666667,0.8666666666666667,0.8412698412698412
63,0.6153110047846889,0.6,0.5873015873015873
64,0.7459188326493389,0.7666666666666667,0.7009569377990431
65,0.6703465982028242,0.7,0.6628959276018099
66,0.769230769230769,0.7666666666666667,0.75
67,0.7567821994009414,0.7666666666666667,0.7200956937799043
68,0.6872913992297818,0.7,0.6483253588516746
69,0.7164021164021165,0.7333333333333333,0.6746411483253589
70,0.7944444444444445,0.8,0.7901785714285714
71,0.7384370015948962,0.7333333333333333,0.725
72,0.7282296650717703,0.7333333333333333,0.7083333333333335
73,0.6788189987163029,0.7,0.6527777777777778
74,0.8,0.8,0.7619047619047619
75,0.74,0.7333333333333333,0.7142857142857142
76,0.7459188326493389,0.7666666666666667,0.7009569377990431
77,0.8,0.8,0.7963800904977375
78,0.6546003016591252,0.6666666666666666,0.6968325791855204
79,0.648,0.6333333333333333,0.6746031746031745
80,0.8624338624338624,0.8666666666666667,0.825
81,0.5437037037037037,0.6333333333333333,0.5769230769230769
82,0.785,0.8,0.7692307692307692
83,0.7936507936507937,0.8,0.7500000000000001
84,0.6212454212454213,0.6333333333333333,0.5972222222222222
85,0.6772486772486773,0.6666666666666666,0.6136363636363635
86,0.6703465982028242,0.7,0.6628959276018099
87,0.8629629629629629,0.8666666666666667,0.8571428571428572
88,0.6,0.6,0.592760180995475
89,0.8985879332477535,0.9,0.875
90,0.780952380952381,0.8,0.75
91,0.7133333333333333,0.7333333333333333,0.7013574660633485
92,0.8304761904761906,0.8333333333333334,0.8258928571428572
93,0.8323809523809523,0.8333333333333334,0.8257918552036198
94,0.7972222222222223,0.8,0.7873303167420814
95,0.6876615746180963,0.7,0.6875
96,0.8582010582010582,0.8666666666666667,0.8181818181818181
97,0.7647473560517039,0.7666666666666667,0.75
98,0.8063492063492064,0.8,0.784090909090909
99,0.9003367003367003,0.9,0.9027149321266968
