,F1 scores,Accuracy Scores,AUC Scores
0,0.7589743589743588,0.7666666666666667,0.7361111111111112
1,0.7333333333333333,0.7333333333333333,0.6825396825396826
2,0.5722222222222223,0.6,0.6380090497737557
3,0.6293040293040293,0.6333333333333333,0.5956937799043063
4,0.7333333333333335,0.7333333333333333,0.7000000000000002
5,0.6335403726708075,0.6666666666666666,0.5396825396825398
6,0.6769230769230768,0.7,0.6830357142857143
7,0.61825303564434,0.6333333333333333,0.6205357142857143
8,0.6777908343125735,0.7,0.71875
9,0.669683257918552,0.6666666666666666,0.6666666666666667
10,0.7051428571428572,0.7,0.7057416267942584
11,0.6293040293040293,0.6333333333333333,0.5956937799043063
12,0.7417989417989418,0.7333333333333333,0.6988636363636364
13,0.7333333333333333,0.7333333333333333,0.7222222222222222
14,0.69010989010989,0.7,0.6666666666666666
15,0.537015276145711,0.5,0.5248447204968943
16,0.7567821994009414,0.7666666666666667,0.7200956937799043
17,0.7601745771958537,0.7666666666666667,0.6490683229813664
18,0.6212454212454213,0.6333333333333333,0.5972222222222222
19,0.6488660676080445,0.6333333333333333,0.590909090909091
20,0.6925969447708576,0.7,0.680995475113122
21,0.7032967032967031,0.7,0.675
22,0.6349206349206349,0.6666666666666666,0.611111111111111
23,0.6212454212454213,0.6333333333333333,0.5972222222222222
24,0.7164021164021165,0.7333333333333333,0.6746411483253589
25,0.6957637997432606,0.7,0.6500000000000001
26,0.8101472995090016,0.8333333333333334,0.7222222222222222
27,0.6957637997432606,0.7,0.6500000000000001
28,0.5770334928229666,0.6,0.5848214285714286
29,0.515470494417863,0.5333333333333333,0.5067873303167421
30,0.7164021164021165,0.7333333333333333,0.6746411483253589
31,0.5238095238095238,0.6,0.6
32,0.6878306878306879,0.6666666666666666,0.6335403726708073
33,0.5365079365079365,0.6,0.5758928571428571
34,0.5714285714285715,0.5666666666666667,0.5249999999999999
35,0.5873015873015873,0.6,0.525
36,0.6,0.6,0.5238095238095237
37,0.694857142857143,0.7,0.6919642857142857
38,0.6036199095022624,0.6,0.5972222222222223
39,0.4866666666666667,0.5333333333333333,0.5133928571428571
40,0.662037037037037,0.6666666666666666,0.6515837104072397
41,0.5205640423031728,0.5,0.48412698412698413
42,0.6455026455026456,0.6666666666666666,0.6028708133971292
43,0.69010989010989,0.7,0.6666666666666666
44,0.6827262044653349,0.7,0.7000000000000001
45,0.6574074074074076,0.6666666666666666,0.65625
46,0.5142857142857142,0.5666666666666667,0.5892857142857143
47,0.780952380952381,0.8,0.75
48,0.5797979797979799,0.5666666666666667,0.626984126984127
49,0.7633718442447583,0.7666666666666667,0.7250000000000001
50,0.6975323149236192,0.7,0.6805555555555556
51,0.7589743589743588,0.7666666666666667,0.7361111111111112
52,0.6788189987163029,0.7,0.6527777777777778
53,0.6534798534798535,0.6333333333333333,0.6306818181818182
54,0.7333333333333333,0.7333333333333333,0.5833333333333334
55,0.7899999999999999,0.8,0.763888888888889
56,0.74,0.7333333333333333,0.7142857142857142
57,0.826272999572101,0.8333333333333334,0.7918660287081339
58,0.6967032967032966,0.7,0.6674641148325359
59,0.5065390749601275,0.5333333333333333,0.5178571428571428
60,0.8,0.8,0.7963800904977375
61,0.7333333333333333,0.7333333333333333,0.7129186602870813
62,0.6126984126984126,0.6,0.5284090909090909
63,0.6703465982028242,0.7,0.6628959276018099
64,0.7743589743589744,0.7666666666666667,0.7698412698412698
65,0.5666666666666667,0.6,0.6666666666666666
66,0.6268939393939393,0.6666666666666666,0.5837320574162679
67,0.7285067873303167,0.7333333333333333,0.7333333333333334
68,0.7961722488038278,0.8,0.7777777777777777
69,0.5970695970695971,0.6333333333333333,0.6333333333333333
70,0.5592380952380952,0.5666666666666667,0.5580357142857143
71,0.7032967032967031,0.7,0.675
72,0.6061887974931451,0.6333333333333333,0.6517857142857143
73,0.6872913992297818,0.7,0.6483253588516746
74,0.7282296650717703,0.7333333333333333,0.7083333333333335
75,0.8692185007974482,0.8666666666666667,0.875
76,0.6243386243386245,0.6666666666666666,0.6244343891402715
77,0.6733242134062928,0.7,0.6291866028708134
78,0.7762632197414806,0.7666666666666667,0.8015873015873016
79,0.56,0.6,0.5803571428571429
80,0.5238339751818571,0.5666666666666667,0.5271493212669683
81,0.5833333333333334,0.6,0.6
82,0.5762962962962963,0.6333333333333333,0.5382775119617226
83,0.7633718442447583,0.7666666666666667,0.7250000000000001
84,0.669683257918552,0.6666666666666666,0.6666666666666667
85,0.6534090909090909,0.6666666666666666,0.5714285714285714
86,0.4505494505494506,0.5,0.5
87,0.6178005990586222,0.6333333333333333,0.576555023923445
88,0.7248677248677249,0.7333333333333333,0.6749999999999999
89,0.7127086007702182,0.7,0.6761363636363636
90,0.6946648426812584,0.7,0.626984126984127
91,0.5589603283173735,0.5666666666666667,0.4682539682539683
92,0.6666666666666666,0.6666666666666666,0.6527777777777778
93,0.5867351305091998,0.6333333333333333,0.6116071428571428
94,0.6,0.6,0.5833333333333334
95,0.5333333333333333,0.5666666666666667,0.5491071428571428
96,0.7633718442447583,0.7666666666666667,0.7250000000000001
97,0.59,0.6,0.5502392344497609
98,0.836297309621523,0.8333333333333334,0.8068181818181819
99,0.6769230769230768,0.7,0.6830357142857143
