,F1 scores,Accuracy Scores,AUC Scores
0,0.5850235344458707,0.5666666666666667,0.5056818181818181
1,0.5488444966705835,0.5666666666666667,0.5535714285714285
2,0.47380952380952385,0.4666666666666667,0.4832535885167464
3,0.7680000000000001,0.8,0.6211180124223602
4,0.5904761904761905,0.5666666666666667,0.5454545454545454
5,0.5623285131627734,0.5666666666666667,0.6196172248803828
6,0.5619047619047619,0.6,0.5416666666666667
7,0.6967032967032966,0.7,0.6674641148325359
8,0.6666666666666666,0.6666666666666666,0.6031746031746031
9,0.6488660676080445,0.6333333333333333,0.590909090909091
10,0.51,0.5333333333333333,0.4861111111111111
11,0.4659616137877007,0.43333333333333335,0.4147727272727273
12,0.6312380952380952,0.6333333333333333,0.6221719457013573
13,0.3716108452950558,0.3333333333333333,0.26704545454545453
14,0.5268518518518519,0.5333333333333333,0.5158371040723981
15,0.7296296296296297,0.7333333333333333,0.7194570135746606
16,0.6035714285714288,0.6,0.6111111111111112
17,0.51,0.5333333333333333,0.4861111111111111
18,0.6,0.6,0.5833333333333334
19,0.6354285714285713,0.6333333333333333,0.6250000000000001
20,0.4666666666666667,0.4666666666666667,0.5249999999999999
21,0.5398148148148149,0.5333333333333333,0.5167464114832536
22,0.564256581386726,0.5666666666666667,0.5814479638009049
23,0.6726998491704373,0.6666666666666666,0.6794258373205742
24,0.5927601809954751,0.6,0.6000000000000001
25,0.5211810012836972,0.5,0.4204545454545454
26,0.4,0.4,0.43062200956937796
27,0.6,0.6,0.5693779904306221
28,0.5041128084606346,0.5,0.4712918660287082
29,0.6111111111111109,0.6,0.6
30,0.6,0.6,0.5982142857142857
31,0.705050505050505,0.7,0.7248803827751196
32,0.35555555555555557,0.5,0.46875
33,0.49833333333333335,0.5333333333333333,0.497737556561086
34,0.6574074074074076,0.6666666666666666,0.65625
35,0.5652076318742986,0.5666666666666667,0.5625
36,0.5333333333333333,0.5333333333333333,0.5357142857142857
37,0.5970902866923407,0.6333333333333333,0.5950226244343891
38,0.5333333333333333,0.5333333333333333,0.47500000000000003
39,0.6484136310223266,0.6333333333333333,0.6428571428571428
40,0.47149321266968325,0.4666666666666667,0.45833333333333337
41,0.5268518518518519,0.5333333333333333,0.5158371040723981
42,0.5428571428571428,0.5666666666666667,0.5361990950226244
43,0.5833333333333334,0.6,0.6
44,0.6303172737955347,0.6333333333333333,0.611111111111111
45,0.6036199095022624,0.6,0.5972222222222223
46,0.6111111111111109,0.6,0.6
47,0.5333333333333333,0.5333333333333333,0.6000000000000001
48,0.4364849833147942,0.43333333333333335,0.4444444444444444
49,0.65,0.6666666666666666,0.625
50,0.4866666666666667,0.5333333333333333,0.5133928571428571
51,0.5244019138755981,0.5333333333333333,0.5
52,0.5333333333333333,0.5333333333333333,0.513888888888889
53,0.5038932146829811,0.5,0.5287081339712918
54,0.5963800904977375,0.6,0.59375
55,0.5333333333333333,0.5333333333333333,0.6000000000000001
56,0.47252747252747246,0.5,0.4683257918552036
57,0.59,0.6,0.5502392344497609
58,0.4505776636713736,0.5,0.45927601809954743
59,0.5592592592592592,0.5333333333333333,0.5625
60,0.5999999999999999,0.6,0.6108597285067874
61,0.6293040293040293,0.6333333333333333,0.5956937799043063
62,0.6242851547199374,0.6333333333333333,0.6131221719457014
63,0.5657407407407409,0.5333333333333333,0.5962732919254659
64,0.6488660676080445,0.6333333333333333,0.590909090909091
65,0.5493333333333335,0.5666666666666667,0.5803571428571428
66,0.6053571428571428,0.6,0.6267942583732058
67,0.5085714285714286,0.5,0.49043062200956944
68,0.47765151515151516,0.5333333333333333,0.4401913875598086
69,0.4949494949494949,0.5,0.5
70,0.6212454212454213,0.6333333333333333,0.5972222222222222
71,0.6396190476190476,0.6333333333333333,0.6339712918660286
72,0.7384370015948962,0.7333333333333333,0.725
73,0.5354166666666667,0.5333333333333333,0.5339366515837104
74,0.5797979797979799,0.5666666666666667,0.626984126984127
75,0.5641904761904761,0.5666666666666667,0.5542986425339367
76,0.7051428571428572,0.7,0.7057416267942584
77,0.579047619047619,0.5666666666666667,0.5750000000000001
78,0.5333333333333333,0.5333333333333333,0.44444444444444453
79,0.5850235344458707,0.5666666666666667,0.5056818181818181
80,0.6982857142857142,0.7,0.6900452488687783
81,0.5417797888386123,0.5333333333333333,0.5358851674641149
82,0.6,0.6,0.5693779904306221
83,0.6303172737955347,0.6333333333333333,0.611111111111111
84,0.7436029097133077,0.7666666666666667,0.7307692307692308
85,0.45218702865761695,0.4666666666666667,0.4776785714285714
86,0.5028571428571429,0.5,0.48611111111111116
87,0.5622895622895623,0.5666666666666667,0.5666666666666668
88,0.3613179289687633,0.43333333333333335,0.41071428571428575
89,0.6396190476190476,0.6333333333333333,0.6339712918660286
90,0.5238339751818571,0.5666666666666667,0.5271493212669683
91,0.5963800904977375,0.6,0.59375
92,0.4666666666666666,0.4666666666666667,0.48611111111111105
93,0.6666666666666666,0.6666666666666666,0.6411483253588517
94,0.5691428571428573,0.5666666666666667,0.5555555555555556
95,0.4888888888888889,0.5,0.34090909090909094
96,0.52,0.5,0.5158730158730158
97,0.6989898989898989,0.7,0.6964285714285715
98,0.6212454212454213,0.6333333333333333,0.5972222222222222
99,0.48888888888888893,0.4666666666666667,0.4603174603174603
