,F1 scores,Accuracy Scores,AUC Scores
0,0.7333333333333333,0.7333333333333333,0.6825396825396826
1,0.9032967032967032,0.9,0.9285714285714286
2,0.7633718442447583,0.7666666666666667,0.7250000000000001
3,0.7459188326493389,0.7666666666666667,0.7009569377990431
4,0.7589743589743588,0.7666666666666667,0.7361111111111112
5,0.6333333333333333,0.6666666666666666,0.6473214285714286
6,0.8666666666666667,0.8666666666666667,0.8611111111111112
7,0.8286961265684669,0.8333333333333334,0.7422360248447206
8,0.7282296650717703,0.7333333333333333,0.7083333333333335
9,0.5274578926752841,0.5666666666666667,0.6085972850678734
10,0.6916530278232407,0.7,0.5559006211180124
11,0.7333333333333333,0.7333333333333333,0.7129186602870813
12,0.7626666666666667,0.7666666666666667,0.7589285714285714
13,0.762517099863201,0.7666666666666667,0.7063492063492064
14,0.5333333333333333,0.5666666666666667,0.5491071428571428
15,0.6957637997432606,0.7,0.6500000000000001
16,0.7633718442447583,0.7666666666666667,0.7250000000000001
17,0.707936507936508,0.7333333333333333,0.6805555555555556
18,0.6602870813397127,0.6666666666666666,0.638888888888889
19,0.5047619047619047,0.5666666666666667,0.6176470588235294
20,0.7920454545454546,0.8,0.7301587301587302
21,0.6373626373626373,0.6333333333333333,0.5999999999999999
22,0.7609087348217781,0.7666666666666667,0.748868778280543
23,0.7873015873015873,0.8,0.7464114832535885
24,0.7647473560517039,0.7666666666666667,0.75
25,0.769230769230769,0.7666666666666667,0.75
26,0.7333333333333333,0.7333333333333333,0.7285067873303167
27,0.8624338624338624,0.8666666666666667,0.825
28,0.7266666666666667,0.7333333333333333,0.69377990430622
29,0.6051282051282051,0.6333333333333333,0.6160714285714286
30,0.7567821994009414,0.7666666666666667,0.7200956937799043
31,0.785,0.8,0.7692307692307692
32,0.7231259968102073,0.7333333333333333,0.7104072398190044
33,0.8388278388278388,0.8333333333333334,0.8492063492063492
34,0.7647473560517039,0.7666666666666667,0.75
35,0.6533333333333332,0.7,0.6100478468899522
36,0.8244414044687643,0.8333333333333334,0.775
37,0.7459188326493389,0.7666666666666667,0.7009569377990431
38,0.827838827838828,0.8333333333333334,0.8055555555555555
39,0.7212220403709765,0.7666666666666667,0.65
40,0.7266666666666667,0.7333333333333333,0.69377990430622
41,0.6335403726708075,0.6666666666666666,0.5396825396825398
42,0.6788189987163029,0.7,0.6527777777777778
43,0.6481481481481483,0.6666666666666666,0.6830357142857143
44,0.7944444444444445,0.8,0.7901785714285714
45,0.662037037037037,0.6666666666666666,0.6515837104072397
46,0.4886762360446571,0.5333333333333333,0.5535714285714287
47,0.69010989010989,0.7,0.6666666666666666
48,0.6136363636363635,0.6666666666666666,0.5972222222222222
49,0.9022222222222221,0.9,0.8850931677018634
50,0.653907496012759,0.6666666666666666,0.6425339366515838
51,0.7920454545454546,0.8,0.7301587301587302
52,0.7724245985115549,0.7666666666666667,0.775
53,0.7333333333333333,0.7333333333333333,0.7285067873303167
54,0.62,0.6,0.5681818181818182
55,0.7066666666666668,0.7333333333333333,0.7142857142857143
56,0.6455026455026456,0.6666666666666666,0.6028708133971292
57,0.6835164835164835,0.7,0.6719457013574661
58,0.769230769230769,0.7666666666666667,0.75
59,0.634768740031898,0.6666666666666666,0.6875
60,0.6626538987688098,0.7,0.6388888888888888
61,0.75421796625627,0.7666666666666667,0.7000000000000001
62,0.769230769230769,0.7666666666666667,0.75
63,0.8304761904761906,0.8333333333333334,0.8258928571428572
64,0.5238095238095238,0.6,0.6
65,0.554066985645933,0.6,0.6470588235294118
66,0.7121212121212122,0.7333333333333333,0.65
67,0.5944444444444444,0.6,0.583710407239819
68,0.5888888888888888,0.6,0.5892857142857143
69,0.7936507936507937,0.8,0.7500000000000001
70,0.8633333333333333,0.8666666666666667,0.8373205741626795
71,0.6872913992297818,0.7,0.6483253588516746
72,0.48189694482444145,0.5666666666666667,0.5401785714285714
73,0.6994708994708995,0.7333333333333333,0.6923076923076923
74,0.6527777777777779,0.6666666666666666,0.6666666666666667
75,0.7801242236024845,0.8,0.6984126984126984
76,0.74,0.7333333333333333,0.7142857142857142
77,0.6003787878787878,0.6666666666666666,0.6153846153846154
78,0.4592592592592593,0.5333333333333333,0.5089285714285714
79,0.6131868131868131,0.6333333333333333,0.6040723981900452
80,0.65,0.6666666666666666,0.625
81,0.7761363636363636,0.8,0.7272727272727273
82,0.7227272727272728,0.7333333333333333,0.6507936507936508
83,0.6805555555555555,0.6666666666666666,0.6984126984126984
84,0.5963800904977375,0.6,0.59375
85,0.6475279106858054,0.6666666666666666,0.6517857142857143
86,0.7017142857142856,0.7,0.6944444444444443
87,0.6946648426812584,0.7,0.626984126984127
88,0.6733242134062928,0.7,0.6291866028708134
89,0.6349206349206349,0.6666666666666666,0.611111111111111
90,0.6401515151515151,0.6666666666666666,0.575
91,0.9042362002567395,0.9,0.9318181818181819
92,0.826272999572101,0.8333333333333334,0.7918660287081339
93,0.762517099863201,0.7666666666666667,0.7063492063492064
94,0.653907496012759,0.6666666666666666,0.6425339366515838
95,0.7376196990424077,0.7666666666666667,0.7083333333333334
96,0.6626538987688098,0.7,0.6388888888888888
97,0.7384370015948962,0.7333333333333333,0.725
98,0.7333333333333333,0.7333333333333333,0.7222222222222222
99,0.7641025641025642,0.7666666666666667,0.7392344497607655
